----------------------------------------------------------------------------------------------
Bean传感器AX 3DS

Mac Id : 00158D00000E09D4
网络ID : 0002
Pan Id : 3900
传感器ID : 2
传感器标签 : Ch_Z

比率 : 1
偏移量 : 0
单位 : g

DATE_FORMAT : yyyy/M/d tt hh:mm:ss
日期 : 2020/2/1 上午 12:00:12

数据采集周期 : 304
数据采集持续时间 : 300
抽样率 : 400
截止频率 : 8
----------------------------------------------------------------------------------------------
测量目录;测量值
478;0.799
479;0.8311
480;0.431
481;0.1097
482;-0.4188
483;-0.8249
484;-0.3254
485;-0.3429
486;0.5449
487;0.4543
488;0.7172
489;0.4485
490;0.3492
491;-0.156
492;-0.9271
493;-0.6905
494;-0.3692
495;0.4543
496;0.1272
497;0.6763
498;0.3317
499;0.4456
500;0.0191
501;-0.3224
502;-0.9154
503;-0.5474
504;0.0775
505;0.0951
506;0.504
507;0.4281
508;0.6354
509;0.1476
510;-0.0216
511;-0.3926
512;-0.6467
513;-0.1238
514;-0.1238
515;0.1739
516;0.5157
517;0.5332
518;0.5829
519;0.2732
520;-0.1209
521;0.0104
522;0.0629
523;-0.0888
524;-0.2991
525;0.025
526;0.4222
527;0.3842
528;0.3609
529;-0.0216
530;-0.0596
531;0.025
532;-0.2173
533;-0.2465
534;-0.1618
535;0.1009
536;0.5829
537;0.2265
538;-0.0187
539;-0.0829
540;-0.1267
541;-0.3663
542;-0.3049
543;-0.3517
544;-0.0742
545;0.3171
546;0.3375
547;0.1652
548;0.2119
549;-0.0596
550;-0.1793
551;-0.229
552;-0.2728
553;-0.1121
554;0.3755
555;0.3638
556;0.025
557;-0.0216
558;-0.118
559;-0.2231
560;-0.4072
561;-0.3896
562;-0.042
563;0.6238
564;0.7727
565;0.6296
566;0.1418
567;-0.267
568;-0.4247
569;-0.6584
570;-0.5941
571;-0.4977
572;0.2177
573;0.8165
574;0.9071
575;0.65
576;0.5653
577;-0.0245
578;-0.4101
579;-0.9008
580;-0.5941
581;0.1243
582;0.5332
583;0.7494
584;0.6939
585;0.2353
586;-0.08
587;-0.6496
588;-1.1432
589;-0.7489
590;0.393
591;1.0298
592;1.2284
593;1.205
594;0.6033
595;-0.3487
596;-0.5561
597;-1.2513
598;-1.3652
599;0.2966
600;0.4514
601;1.278
602;0.9275
603;0.6734
604;0.1038
605;-0.6525
606;-1.2659
607;-1.19
608;-0.4977
609;0.1739
610;1.1758
611;1.2751
612;1.0794
613;0.6734
614;0.0863
615;-0.7781
616;-1.0527
617;-0.7051
618;-0.3692
619;-0.0917
620;0.4134
621;0.5916
622;0.7961
623;0.5566
624;0.2703
625;-0.4831
626;-0.2027
627;-0.0187
628;-0.0712
629;-0.0537
630;0.3959
631;0.3024
632;0.2119
633;-0.1822
634;-0.4889
635;-0.4159
636;0.0016
637;0.2061
638;0.4689
639;0.3959
640;0.6676
641;0.4602
642;-0.1092
643;-0.5182
644;-0.7547
645;-0.4393
646;-0.1793
647;0.06
648;0.4631
649;0.6208
650;0.7494
651;0.0542
652;-0.4305
653;-0.67
654;-0.7518
655;-0.4685
656;-0.1297
657;0.1506
658;0.7756
659;0.7289
660;0.6384
661;0.247
662;-0.264
663;-0.4919
664;-0.5474
665;-0.2319
666;0.0542
667;0.6325
668;0.5624
669;0.3433
670;-0.042
671;-0.302
672;-0.6788
673;-0.6817
674;-0.3108
675;-0.1267
676;0.7727
677;0.8779
678;0.6325
679;0.4543
680;-0.1267
681;-0.3108
682;-0.895
683;-0.4101
684;-0.2962
685;0.3726
686;1.1408
687;0.8487
688;0.4427
689;0.2382
690;-0.2523
691;-0.8132
692;-0.524
693;-0.6029
694;0.0892
695;0.7201
696;0.8019
697;0.4222
698;-0.0013
699;0.0396
700;-0.1589
701;-0.2377
702;-0.486
703;0.4835
704;0.5303
705;0.8633
706;-0.0072
707;-0.0829
708;-0.0888
709;-0.0391
710;-0.5678
711;-0.5999
712;-0.1968
713;0.3141
714;0.7085
715;0.8195
716;0.3579
717;0.4982
718;0.2236
719;-0.3517
720;-1.0439
721;-1.0264
722;-0.3546
723;0.1652
724;0.2908
725;0.3083
726;0.5011
727;0.3638
728;0.2265
729;-0.6963
730;-0.5883
731;-0.4451
732;-0.4013
733;0.3404
734;0.2148
735;0.5449
736;0.4427
737;0.6179
738;-0.1822
739;-0.4042
740;-0.3049
741;0.1184
742;0.6588
743;0.2995
744;0.5566
745;0.3755
746;-0.1034
747;-0.3137
748;-0.3663
749;-0.3487
750;0.0366
751;0.3492
752;0.4368
753;0.539
754;0.3755
755;0.0279
756;-0.3224
757;-0.6204
758;-0.3692
759;-0.0508
760;-0.1676
761;0.2148
762;0.0834
763;0.577
764;0.3521
765;0.098
766;-0.1121
767;-0.4948
768;-0.229
769;-0.2903
770;-0.3429
771;0.0863
772;0.3141
773;0.5215
774;0.2353
775;0.0133
776;0.2557
777;0.0337
778;-0.0274
779;-0.2377
780;-0.1267
781;-0.0333
782;0.1418
783;0.1418
784;-0.1647
785;-0.0187
786;0.209
787;0.1652
788;0.1184
789;0.2119
790;0.2207
791;0.0191
792;0.3463
793;-0.4481
794;-0.2757
795;-0.08
796;0.0308
797;0.244
798;0.0659
799;0.5011
800;0.2353
801;0.3755
802;-0.1121
803;-0.0072
804;-0.0771
805;-0.1092
806;-0.1326
807;0.0951
808;-0.0537
809;0.0104
810;0.3024
811;0.0746
812;-0.0391
813;-0.0712
814;0.0308
815;0.2002
816;-0.1326
817;0.0805
818;-0.1151
819;0.282
820;-0.0128
821;0.0483
822;-0.0946
823;0.2528
824;0.1447
825;0.1038
826;0.098
827;0.1739
828;0.2732
829;0.0337
830;-0.0274
831;-0.118
832;-0.0712
833;-0.045
834;-0.4539
835;-0.3049
836;-0.3575
837;0.0805
838;0.3959
839;0.6091
840;0.5215
841;0.4222
842;0.1126
843;-0.2056
844;-0.8541
845;-1.0994
846;-0.6759
847;-0.3166
848;-0.4042
849;0.8428
850;1.2722
851;1.0298
852;0.3784
853;0.2061
854;-0.0362
855;-0.7285
856;-0.5123
857;-0.8365
858;-0.08
859;0.8341
860;1.094
861;0.7347
862;0.4076
863;0.2937
864;-0.5707
865;-1.1257
866;-0.9329
867;-0.7577
868;0.1535
869;0.5566
870;0.8019
871;0.539
872;0.7026
873;-0.1618
874;-0.6963
875;-1.0293
876;-0.708
877;-0.0304
878;0.3667
879;0.4894
880;0.6238
881;0.6121
882;-0.1238
883;-0.34
884;-1.0264
885;-0.6759
886;-0.1443
887;0.0717
888;0.4894
889;0.6208
890;1.0093
891;0.4251
892;-0.0333
893;-0.5269
894;-0.8336
895;-0.5328
896;-0.3166
897;-0.0537
898;0.4631
899;0.761
900;0.7698
901;0.5128
902;-0.0101
903;-0.4334
904;-0.1881
905;-0.3955
906;-0.2407
907;0.1155
908;0.5683
909;0.7464
910;0.5858
911;0.3083
912;-0.0975
913;-0.2231
914;-0.2903
915;-0.3633
916;-0.1881
917;0.4485
918;0.5741
919;0.4982
920;0.3083
921;-0.0391
922;-0.1647
923;-0.3838
924;-0.2962
925;-0.3692
926;0.1097
927;0.247
928;0.6208
929;0.3287
930;0.133
931;-0.2553
932;-0.3663
933;-0.3896
934;-0.6408
935;-0.0158
936;0.1856
937;0.5975
938;0.4134
939;0.1944
940;0.1097
941;-0.3078
942;-0.6233
943;-0.5035
944;-0.1063
945;0.6062
946;0.9567
947;0.7961
948;0.2119
949;0.025
950;-0.5941
951;-0.8803
952;-0.7285
953;-0.4218
954;0.2177
955;0.8837
956;1.2021
957;0.726
958;0.2645
959;-0.4919
960;-0.5328
961;-0.784
962;-0.4802
963;-0.1472
964;0.4456
965;0.9305
966;0.5011
967;0.3463
968;-0.4422
969;-0.7343
970;-1.1023
971;-0.2582
972;0.1564
973;0.8428
974;1.0911
975;1.1524
976;0.6179
977;-0.3429
978;-0.7635
979;-0.9242
980;-1.1462
981;-0.2085
982;0.3492
983;0.9042
984;0.9305
985;0.5916
986;-0.1501
987;-0.6963
988;-1.1783
989;-1.3156
990;-0.5941
991;0.1798
992;0.7698
993;1.0006
994;1.1875
995;0.9713
996;0.1067
997;-0.6554
998;-1.1023
999;-0.9738
1000;-0.5152
1001;-0.2115
1002;0.5157
1003;0.4952
1004;0.9509
1005;0.6208
1006;0.4047
1007;-0.1764
1008;-0.4072
1009;-0.4393
1010;-0.3984
1011;-0.0274
1012;0.3433
1013;0.466
1014;0.3755
1015;0.1768
1016;-0.4627
1017;-0.264
1018;-0.08
1019;0.0863
1020;0.2674
1021;0.4281
1022;0.8019
1023;0.5215
1024;0.0951
1025;-0.4422
1026;-0.5999
1027;-0.4393
1028;-0.153
1029;0.136
1030;0.5274
1031;0.4339
1032;0.5945
1033;0.5507
1034;-0.1998
1035;-0.6438
1036;-0.6788
1037;-0.4393
1038;-0.0072
1039;0.1067
1040;0.5507
1041;0.8487
1042;0.3872
1043;0.0951
1044;-0.4042
1045;-0.4656
1046;-0.4714
1047;-0.3575
1048;0.0016
1049;0.247
1050;0.688
1051;0.4806
1052;0.0016
1053;-0.5211
1054;-0.6145
1055;-0.3896
1056;-0.3779
1057;0.0045
1058;0.4456
1059;0.5507
1060;0.9626
1061;0.837
1062;-0.2874
1063;-0.2699
1064;-0.5386
1065;-0.2465
1066;-0.3926
1067;0.2207
1068;0.7377
1069;0.3872
1070;0.4105
1071;-0.2144
1072;-0.1968
1073;-0.6175
1074;-0.3633
1075;-0.413
1076;0.0016
1077;0.7055
1078;0.6851
1079;0.3813
1080;-0.0537
1081;-0.0946
1082;0.2382
1083;-0.0771
1084;-0.2173
1085;-0.0625
1086;0.4134
1087;0.5916
1088;0.133
1089;-0.0888
1090;0.0775
1091;0.0805
1092;-0.1005
1093;-0.67
1094;-0.451
1095;0.3112
1096;0.5624
1097;0.6004
1098;0.3083
1099;0.6559
1100;0.3375
1101;0.1214
1102;-0.7109
1103;-1.1724
1104;-0.3517
1105;0.2061
1106;0.3988
1107;0.4485
1108;0.4368
1109;0.2908
1110;0.4485
1111;-0.7285
1112;-0.7343
1113;-0.4948
1114;-0.2436
1115;0.209
1116;0.1681
1117;0.4397
1118;0.3171
1119;0.4339
1120;-0.2728
1121;-0.2611
1122;-0.451
1123;0.1243
1124;0.466
1125;0.3609
1126;0.8019
1127;0.1418
1128;0.542
1129;-0.4188
1130;-0.4072
1131;-0.4072
1132;-0.0391
1133;0.2177
1134;0.4485
1135;0.6413
1136;0.3579
1137;0.0834
1138;-0.2932
1139;-0.2845
1140;-0.3078
1141;-0.045
1142;-0.0625
1143;0.1214
1144;0.2061
1145;0.5653
1146;0.4573
1147;0.0396
1148;-0.2465
1149;-0.2202
1150;-0.191
1151;-0.1647
1152;-0.2786
1153;-0.2377
1154;0.1535
1155;0.3433
1156;0.1418
1157;-0.0391
1158;0.1506
1159;0.0629
1160;-0.0391
1161;-0.2027
1162;0.0308
1163;-0.156
1164;-0.1034
1165;0.0016
1166;-0.1005
1167;-0.2027
1168;0.1915
1169;0.4865
1170;0.0016
1171;0.098
1172;0.4164
1173;0.4456
1174;-0.1852
1175;-0.0101
1176;0.0629
1177;-0.4101
1178;-0.0072
1179;-0.0072
1180;0.3959
1181;0.3579
1182;0.4339
1183;0.2995
1184;0.1418
1185;-0.156
1186;-0.2962
1187;-0.2173
1188;-0.0391
1189;0.1067
1190;0.171
1191;0.3638
1192;0.355
1193;0.2207
1194;0.0805
1195;-0.118
1196;-0.1822
1197;-0.1852
1198;-0.2144
1199;0.0366
1200;0.0396
1201;0.2382
1202;-0.0187
1203;0.1301
1204;-0.0333
1205;-0.229
1206;0.1301
1207;-0.1238
1208;0.0629
1209;0.1827
1210;0.247
1211;0.3317
1212;0.171
1213;0.0396
1214;-0.1939
1215;-0.229
1216;-0.2757
1217;-0.3663
1218;-0.1267
1219;0.0951
1220;0.3521
1221;0.4281
1222;0.5624
1223;0.5332
1224;0.2762
1225;-0.0187
1226;-0.7226
1227;-0.8102
1228;-0.6993
1229;-0.5532
1230;-0.1764
1231;0.1652
1232;0.9363
1233;0.8779
1234;0.8282
1235;0.136
1236;-0.2582
1237;-0.3487
1238;-1.2338
1239;-0.5006
1240;-0.3312
1241;0.3287
1242;0.8107
1243;0.6354
1244;0.8954
1245;0.3229
1246;0.3959
1247;-1.0673
1248;-0.9972
1249;-0.6817
1250;-0.0859
1251;0.2382
1252;0.5975
1253;0.8691
1254;0.5829
1255;0.5624
1256;-0.34
1257;-1.0556
1258;-1.0381
1259;-0.1472
1260;0.3726
1261;0.4047
1262;0.6588
1263;0.504
1264;0.539
1265;-0.1706
1266;-0.5912
1267;-0.9271
1268;-0.6204
1269;0.0629
1270;0.1476
1271;0.8253
1272;0.9129
1273;0.9246
1274;0.0483
1275;-0.2085
1276;-0.7869
1277;-0.746
1278;-0.4627
1279;-0.3663
1280;0.133
1281;0.6705
1282;0.986
1283;0.5274
1284;0.06
1285;-0.1326
1286;-0.1822
1287;-0.2173
1288;-0.1881
1289;-0.1939
1290;0.2703
1291;0.7494
1292;0.5858
1293;0.4427
1294;-0.045
1295;-0.1384
1296;-0.1005
1297;-0.2991
1298;-0.3078
1299;0.1038
1300;0.3872
1301;0.5741
1302;0.4397
1303;0.0951
1304;-0.1267
1305;-0.2436
1306;-0.5094
1307;-0.4451
1308;-0.0742
1309;0.3784
1310;0.4982
1311;0.4865
1312;0.2966
1313;0.0483
1314;-0.0917
1315;-0.4247
1316;-0.597
1317;-0.2699
1318;0.2382
1319;0.3024
1320;0.4719
1321;0.2674
1322;0.0074
1323;-0.045
1324;-0.2611
1325;-0.5737
1326;-0.2962
1327;-0.0654
1328;0.3521
1329;0.7523
1330;0.8224
1331;0.4982
1332;0.1447
1333;-0.3604
1334;-0.7518
1335;-0.7343
1336;-0.4334
1337;0.0688
1338;0.6676
1339;1.0268
1340;0.8253
1341;0.6676
1342;0.0191
1343;-0.6467
1344;-0.6584
1345;-0.8044
1346;-0.1326
1347;0.4835
1348;0.761
1349;0.6793
1350;0.4251
1351;0.025
1352;-0.7986
1353;-1.1637
1354;-0.5737
1355;-0.2085
1356;0.5507
1357;1.2225
1358;1.2985
1359;0.6909
1360;0.1418
1361;-0.3546
1362;-1.006
1363;-0.7577
1364;-0.3721
1365;0.3054
1366;0.948
1367;1.2167
1368;0.7961
1369;0.4777
1370;-0.3341
1371;-0.7752
1372;-0.9709
1373;-0.6993
1374;-0.1209
1375;0.7669
1376;0.9889
1377;1.2751
1378;1.0502
1379;0.3171
1380;-0.2202
1381;-0.9972
1382;-0.7986
1383;-0.5386
1384;-0.2874
1385;0.2645
1386;0.6004
1387;0.7786
1388;0.5683
1389;0.2645
1390;-0.191
1391;-0.6116
1392;-0.2407
1393;-0.1501
1394;-0.0391
1395;0.3755
1396;0.3024
1397;0.2148
1398;0.0104
1399;-0.4743
1400;-0.5211
1401;-0.3254
1402;0.0133
1403;0.1798
1404;0.5244
1405;0.6676
1406;0.7435
1407;0.1593
1408;-0.1968
1409;-0.5065
1410;-0.4714
1411;-0.451
1412;-0.0829
1413;0.2411
1414;0.6559
1415;0.6588
1416;0.7494
1417;-0.1618
1418;-0.3312
1419;-0.4247
1420;-0.5503
1421;-0.267
1422;-0.0042
1423;0.4397
1424;0.6617
1425;0.6763
1426;0.2703
1427;-0.0742
1428;-0.3633
1429;-0.4422
1430;-0.559
1431;-0.3049
1432;0.0717
1433;0.5186
1434;0.6121
1435;0.1476
1436;-0.2582
1437;-0.5503
1438;-0.6408
1439;-0.708
1440;-0.3078
1441;0.1564
1442;0.8896
1443;0.8282
1444;0.6267
1445;0.3317
1446;-0.5065
1447;-0.5269
1448;-0.5298
1449;-0.3195
1450;-0.1881
1451;0.7464
1452;1.0152
1453;0.7231
1454;0.4018
1455;0.0717
1456;-0.2845
1457;-0.6613
1458;-0.4305
1459;-0.0888
1460;0.2937
1461;0.8253
1462;0.726
1463;0.2382
1464;-0.045
1465;-0.2728
1466;0.0279
1467;-0.6759
1468;-0.2845
1469;0.2119
1470;0.3784
1471;0.4865
1472;0.0512
1473;-0.3984
1474;-0.1297
1475;-0.2991
1476;-0.3487
1477;-0.597
1478;-0.2231
1479;0.1652
1480;0.2265
1481;0.4748
1482;0.431
1483;0.577
1484;0.1885
1485;-0.2874
1486;-0.5298
1487;-0.5912
1488;-0.1121
1489;0.1593
1490;0.1476
1491;0.4251
1492;0.7055
1493;0.4222
1494;0.2791
1495;-0.3663
1496;-0.5444
1497;-0.1822
1498;-0.1151
1499;0.3784
1500;0.282
1501;0.466
1502;-0.1267
1503;-0.1005
1504;-0.4627
1505;-0.2991
1506;0.06
1507;-0.1676
1508;0.3755
1509;0.5069
1510;0.6676
1511;0.1973
1512;-0.0625
1513;-0.6934
1514;-0.4159
1515;0.0571
1516;-0.3429
1517;0.3872
1518;0.1097
1519;0.542
1520;0.4894
1521;0.2207
1522;-0.302
1523;-0.5123
1524;-0.3487
1525;-0.1764
1526;-0.0888
1527;-0.0216
1528;0.5624
1529;0.6354
1530;0.466
1531;-0.0101
1532;-0.2115
1533;-0.2553
1534;-0.2845
1535;-0.1501
1536;-0.4597
1537;0.3755
1538;0.3112
1539;0.3842
1540;-0.0245
1541;-0.0771
1542;0.1009
1543;0.0951
1544;0.2061
1545;-0.1209
1546;0.1447
1547;0.1856
1548;0.0396
1549;-0.0742
1550;-0.267
1551;-0.1121
1552;-0.1063
1553;0.1155
1554;0.2762
1555;0.5449
1556;0.5799
1557;0.2411
1558;0.2937
1559;0.0775
1560;-0.4948
1561;-0.5649
1562;-0.3487
1563;-0.2173
1564;0.0717
1565;0.5566
1566;0.5186
1567;0.355
1568;0.1652
1569;-0.0742
1570;-0.2261
1571;-0.4072
1572;-0.413
1573;0.0337
1574;0.2557
1575;0.32
1576;0.2528
1577;0.3959
1578;0.1389
1579;-0.0859
1580;-0.3721
1581;-0.4218
1582;0.0396
1583;-0.0654
1584;0.1067
1585;0.282
1586;0.282
1587;0.1798
1588;0.0746
1589;-0.3458
1590;-0.4013
1591;-0.0274
1592;0.0045
1593;0.3171
1594;0.2586
1595;0.3317
1596;0.0512
1597;0.0512
1598;-0.4919
1599;-0.4218
1600;-0.4072
1601;-0.3049
1602;-0.2611
1603;-0.1589
1604;0.0834
1605;0.3755
1606;0.2002
1607;0.2002
1608;0.5653
1609;0.2353
1610;-0.0537
1611;-0.5035
1612;-0.6525
1613;-0.4714
1614;-0.4919
1615;-0.2786
1616;0.2878
1617;0.6588
1618;1.3277
1619;0.9392
1620;0.7523
1621;0.1768
1622;-0.7547
1623;-1.0702
1624;-0.8628
1625;-0.3224
1626;0.3287
1627;0.466
1628;0.9158
1629;1.0823
1630;0.3083
1631;0.171
1632;-1.1257
1633;-1.2163
1634;-0.451
1635;-0.4889
1636;0.247
1637;0.5244
1638;0.7435
1639;0.4018
1640;0.5303
1641;-0.6233
1642;-0.8541
1643;-0.7255
1644;-0.6233
1645;0.0746
1646;0.4339
1647;0.9275
1648;0.5274
1649;0.3696
1650;-0.3633
1651;-0.6613
1652;-0.6963
1653;-0.5298
1654;-0.1793
1655;0.0951
1656;0.6705
1657;0.6296
1658;0.7961
1659;0.2411
1660;-0.191
1661;-0.3809
1662;-0.5766
1663;-0.375
1664;-0.2611
1665;0.133
1666;0.761
1667;0.7494
1668;0.4602
1669;0.2382
1670;-0.0888
1671;-0.3517
1672;-0.2261
1673;-0.0946
1674;0.1243
1675;0.3988
1676;0.6471
1677;0.4251
1678;0.2791
1679;0.1126
1680;-0.1267
1681;-0.2085
1682;-0.118
1683;-0.1151
1684;0.1915
1685;0.3346
1686;0.5215
1687;0.2645
1688;0.1155
1689;-0.0274
1690;-0.2085
1691;-0.4568
1692;-0.302
1693;-0.156
1694;0.3083
1695;0.4164
1696;0.5916
1697;0.0629
1698;-0.045
1699;-0.2903
1700;-0.4568
1701;-0.3896
1702;-0.2173
1703;0.1184
1704;0.171
1705;0.4222
1706;0.2762
1707;0.1798
1708;-0.1238
1709;-0.2056
1710;-0.4072
1711;-0.3926
1712;-0.1443
1713;0.4748
1714;0.8019
1715;0.8136
1716;0.4105
1717;-0.045
1718;-0.4305
1719;-0.524
1720;-0.7547
1721;-0.4042
1722;-0.1968
1723;0.6208
1724;0.8574
1725;0.761
1726;0.5741
1727;-0.156
1728;-0.5853
1729;-0.6233
1730;-0.7898
1731;-0.2523
1732;0.4047
1733;0.5975
1734;0.6354
1735;0.3784
