----------------------------------------------------------------------------------------------
Bean传感器AX 3DS

Mac Id : 00158D00000E09D4
网络ID : 0002
Pan Id : 3900
传感器ID : 1
传感器标签 : Ch_Y

比率 : 1
偏移量 : 0
单位 : g

DATE_FORMAT : yyyy/M/d tt hh:mm:ss
日期 : 2020/2/1 上午 12:00:12

数据采集周期 : 304
数据采集持续时间 : 300
抽样率 : 400
截止频率 : 8
----------------------------------------------------------------------------------------------
测量目录;测量值
505;0.1994
506;0.1815
507;0.1101
508;0.1785
509;0.0089
510;0.0624
511;0.0684
512;0.1071
513;0.0684
514;0.1101
515;0.0952
516;-0.0088
517;0.0001
518;0.0237
519;0.0684
520;0.0208
521;0.0327
522;-0.2053
523;-0.0535
524;0.0386
525;-0.0713
526;-0.0148
527;-0.1428
528;-0.0177
529;0.0505
530;-0.0118
531;-0.0624
532;0.0029
533;0.0327
534;0.0684
535;0.0237
536;0.1577
537;0.0624
538;0.1458
539;0.2589
540;0.0922
541;0.1696
542;0.2381
543;0.1785
544;0.1101
545;0.2053
546;0.1309
547;0.1041
548;0.1904
549;0.0535
550;0.0208
551;0.0714
552;0.0684
553;0.0356
554;-0.0267
555;-0.0058
556;0.116
557;0.0684
558;0.0714
559;0.0059
560;-0.0118
561;0.1101
562;0.0654
563;0.0773
564;-0.0148
565;0.0565
566;0.0356
567;-0.0296
568;0.0356
569;-0.0029
570;0.0237
571;0.0982
572;0.0595
573;0.0089
574;0.1845
575;0.0892
576;0.1011
577;0.0684
578;0.1904
579;0.1011
580;0.1636
581;0.2887
582;0.2291
583;0.1398
584;0.119
585;0.0684
586;0.1011
587;0.0595
588;0.2142
589;0.1249
590;0.2083
591;-0.0832
592;-0.0029
593;0.0476
594;0.0446
595;0.0654
596;-0.1338
597;0.0267
598;-0.0118
599;-0.0237
600;-0.0058
601;-0.0951
602;0.0982
603;0.0297
604;0.0773
605;0.0386
606;-0.0475
607;0.0803
608;0.0952
609;-0.0029
610;0.0773
611;0.1398
612;-0.0296
613;0.119
614;0.0237
615;0.1279
616;0.1339
617;0.0356
618;0.0356
619;0.0565
620;0.0922
621;0.0863
622;-0.0267
623;0.0327
624;0.1636
625;0.1488
626;0.0237
627;0.0743
628;-0.0624
629;0.1041
630;0.0148
631;0.0446
632;0.0001
633;0.0148
634;0.0565
635;0.0148
636;-0.0237
637;0.0059
638;0.0001
639;0.0684
640;0.0059
641;0.0208
642;-0.0445
643;-0.0058
644;0.0178
645;0.0148
646;0.0356
647;0.0505
648;0.0743
649;0.0982
650;0.0624
651;0.1577
652;0.0654
653;0.1934
654;0.0118
655;0.0595
656;0.113
657;0.0624
658;0.116
659;0.0356
660;0.0327
661;0.1041
662;0.116
663;0.0535
664;-0.0445
665;0.1488
666;0.0892
667;0.122
668;0.113
669;-0.0237
670;0.0059
671;-0.0177
672;-0.0386
673;0.0565
674;-0.0148
675;-0.0713
676;0.0178
677;-0.1457
678;0.0297
679;-0.1368
680;0.1756
681;0.0892
682;0.1785
683;-0.0356
684;0.1607
685;0.0148
686;0.0118
687;0.0029
688;-0.0207
689;0.1458
690;0.0029
691;0.1011
692;0.0356
693;0.1071
694;0.1011
695;0.0356
696;0.2321
697;0.2232
698;0.0803
699;0.0208
700;0.0505
701;0.2529
702;0.2083
703;0.1249
704;-0.1279
705;0.0237
706;0.0297
707;0.3482
708;0.0863
709;-0.0922
710;-0.0386
711;0.0356
712;0.0446
713;-0.0475
714;0.0714
715;0.1696
716;0.0416
717;0.0922
718;-0.1041
719;0.0297
720;0.0624
721;0.0297
722;-0.0862
723;-0.0267
724;0.0595
725;0.0416
726;0.0922
727;-0.0505
728;0.0148
729;0.2142
730;-0.0058
731;-0.0267
732;-0.11
733;0.0118
734;0.1994
735;0.2678
736;0.0089
737;-0.0058
738;0.1398
739;0.2619
740;0.2738
741;-0.1309
742;0.1577
743;0.0208
744;0.0982
745;-0.0386
746;0.0743
747;0.0565
748;0.0178
749;0.0863
750;0.0624
751;0.0237
752;0.0714
753;0.1369
754;0.0505
755;-0.0594
756;0.0356
757;-0.0713
758;-0.0475
759;-0.0148
760;-0.0445
761;0.0833
762;0.1488
763;0.0386
764;0.0386
765;0.0416
766;0.0952
767;0.0624
768;0.1041
769;0.113
770;0.1101
771;0.0892
772;0.0118
773;0.0565
774;0.1369
775;0.0684
776;0.0595
777;0.0237
778;0.0684
779;0.0535
780;0.1547
781;0.0565
782;0.0208
783;0.0863
784;0.1369
785;-0.0148
786;0.0208
787;0.0714
788;0.122
789;0.2053
790;0.0356
791;0.0059
792;-0.1189
793;0.0505
794;-0.0118
795;-0.0237
796;0.0743
797;-0.0207
798;0.0505
799;0.0356
800;-0.0892
801;-0.0296
802;0.1249
803;0.0237
804;0.0624
805;0.0684
806;0.1934
807;0.113
808;0.1071
809;0.1249
810;0.0982
811;0.2083
812;0.122
813;0.1547
814;0.0505
815;-0.0773
816;0.1875
817;0.0684
818;0.116
819;0.0178
820;0.0237
821;0.113
822;0.0089
823;0.0535
824;-0.0177
825;-0.0237
826;0.1249
827;0.0089
828;-0.0058
829;-0.0177
830;-0.0237
831;-0.0058
832;-0.0207
833;-0.0237
834;-0.0296
835;0.0237
836;0.0267
837;-0.0862
838;-0.0177
839;-0.1487
840;0.119
841;0.113
842;0.0535
843;0.0148
844;-0.0177
845;0.1279
846;0.1279
847;-0.0892
848;0.0535
849;-0.1666
850;-0.0386
851;0.1279
852;0.1517
853;0.1488
854;-0.1487
855;0.4762
856;0.2648
857;0.1428
858;0.116
859;0.0178
860;0.2857
861;0.0297
862;0.0535
863;0.1249
864;0.0327
865;0.1458
866;0.0743
867;-0.0356
868;-0.116
869;-0.0326
870;0.0446
871;0.0595
872;0.0001
873;0.0178
874;0.0118
875;0.0267
876;-0.0118
877;-0.0683
878;0.0327
879;0.1309
880;0.1696
881;-0.0118
882;-0.0475
883;0.1458
884;0.0327
885;0.0001
886;0.1726
887;0.1071
888;0.2262
889;0.2321
890;0.1547
891;0.1547
892;0.1636
893;0.113
894;0.0001
895;0.0148
896;0.0863
897;0.0803
898;0.1071
899;-0.0029
900;-0.0267
901;0.0952
902;0.1398
903;0.0208
904;-0.0445
905;-0.0951
906;0.0833
907;0.0892
908;-0.0296
909;0.0237
910;-0.0535
911;0.0178
912;-0.0207
913;-0.1428
914;-0.0416
915;0.0327
916;0.113
917;0.0535
918;0.1428
919;0.0505
920;0.0356
921;0.0952
922;0.0476
923;0.1011
924;0.1369
925;0.1249
926;0.1398
927;0.0833
928;0.1488
929;0.1607
930;0.1875
931;0.0892
932;-0.0029
933;0.0803
934;0.0773
935;0.0476
936;-0.0029
937;0.0654
938;0.0001
939;0.0833
940;-0.0445
941;-0.0386
942;-0.0237
943;0.0029
944;0.0327
945;-0.0505
946;-0.0951
947;-0.0475
948;0.0327
949;0.0297
950;0.0237
951;-0.0237
952;0.0118
953;0.113
954;-0.0207
955;0.0624
956;0.0833
957;0.0237
958;0.1041
959;0.1369
960;0.1249
961;0.1785
962;0.2053
963;0.0982
964;0.1309
965;0.2589
966;0.0743
967;0.0416
968;0.1458
969;0.0118
970;0.1547
971;0.1011
972;-0.0773
973;-0.0922
974;0.1666
975;0.0535
976;0.0118
977;-0.0654
978;0.0982
979;0.1309
980;-0.0386
981;0.0327
982;-0.0803
983;0.0327
984;0.116
985;-0.1606
986;0.0892
987;-0.1338
988;0.0356
989;0.0535
990;-0.0356
991;0.122
992;0.1309
993;0.0029
994;0.0624
995;0.0863
996;0.0922
997;0.0624
998;0.0476
999;-0.0237
1000;0.0237
1001;0.1428
1002;0.0565
1003;0.0624
1004;0.1279
1005;0.0773
1006;0.1577
1007;0.122
1008;-0.0296
1009;0.1369
1010;0.0001
1011;0.0654
1012;0.0773
1013;-0.0356
1014;0.0356
1015;0.0833
1016;0.1577
1017;0.0743
1018;-0.0237
1019;0.0237
1020;-0.0148
1021;0.1101
1022;-0.0475
1023;-0.0177
1024;-0.0594
1025;-0.0445
1026;0.0356
1027;0.0208
1028;0.0237
1029;0.0327
1030;0.0714
1031;-0.0475
1032;0.0148
1033;0.0952
1034;0.1428
1035;0.1101
1036;-0.0207
1037;-0.0088
1038;0.0922
1039;0.1607
1040;0.122
1041;0.113
1042;0.0267
1043;0.1994
1044;0.1756
1045;0.0565
1046;0.1249
1047;0.1309
1048;0.1279
1049;0.0476
1050;0.0952
1051;-0.0118
1052;0.0237
1053;0.0743
1054;0.0446
1055;0.0148
1056;-0.0118
1057;0.0386
1058;0.0714
1059;-0.0148
1060;0.0386
1061;-0.0773
1062;0.1577
1063;0.1428
1064;0.2351
1065;-0.107
1066;0.2738
1067;-0.0356
1068;0.0803
1069;0.0118
1070;0.1875
1071;0.1756
1072;0.0505
1073;0.1696
1074;0.1041
1075;0.1458
1076;0.0624
1077;0.1904
1078;0.3184
1079;0.1726
1080;0.244
1081;-0.113
1082;0.0833
1083;0.1249
1084;0.2916
1085;0.1071
1086;0.0356
1087;0.0001
1088;0.0089
1089;0.378
1090;0.0059
1091;-0.0892
1092;-0.0177
1093;-0.0951
1094;0.2172
1095;-0.1219
1096;0.0624
1097;-0.0296
1098;0.0654
1099;0.0803
1100;-0.107
1101;0.1071
1102;-0.0326
1103;0.0356
1104;-0.0475
1105;-0.0594
1106;-0.0475
1107;0.1011
1108;0.1428
1109;-0.0713
1110;-0.0803
1111;0.0535
1112;0.2053
1113;0.1428
1114;0.0059
1115;-0.0267
1116;-0.0416
1117;0.0922
1118;0.0922
1119;-0.0386
1120;0.1815
1121;0.2291
1122;0.0001
1123;-0.0416
1124;0.1517
1125;0.1011
1126;0.1398
1127;0.0356
1128;0.1458
1129;0.119
1130;0.1547
1131;0.0267
1132;-0.0177
1133;0.0863
1134;-0.0594
1135;0.0952
1136;-0.0267
1137;-0.0951
1138;-0.0148
1139;-0.0535
1140;0.0803
1141;-0.0654
1142;-0.0356
1143;0.0624
1144;-0.0148
1145;0.0773
1146;-0.0148
1147;0.0505
1148;0.0327
1149;0.0476
1150;0.0356
1151;0.0743
1152;0.122
1153;-0.0058
1154;0.0952
1155;0.0356
1156;0.0476
1157;0.1875
1158;0.122
1159;0.1309
1160;0.2083
1161;0.1577
1162;0.1279
1163;0.119
1164;0.1041
1165;0.0565
1166;0.0773
1167;0.0416
1168;-0.0118
1169;-0.0505
1170;0.0892
1171;0.0743
1172;0.1369
1173;-0.0713
1174;-0.0296
1175;-0.107
1176;0.0565
1177;0.0178
1178;0.0684
1179;0.0356
1180;0.0803
1181;0.0297
1182;-0.0624
1183;0.0237
1184;0.0356
1185;0.0714
1186;0.1249
1187;-0.1249
1188;0.0535
1189;0.0208
1190;0.0505
1191;0.0565
1192;0.122
1193;0.1279
1194;0.0714
1195;0.1011
1196;0.1279
1197;0.119
1198;0.1696
1199;0.1339
1200;0.113
1201;0.122
1202;0.1428
1203;0.1101
1204;0.1904
1205;0.0773
1206;0.0684
1207;0.0476
1208;-0.0118
1209;0.0624
1210;0.0297
1211;-0.0416
1212;0.0654
1213;-0.0951
1214;0.0505
1215;-0.0475
1216;-0.0743
1217;0.0059
1218;0.0237
1219;0.116
1220;-0.0713
1221;-0.1041
1222;-0.1666
1223;-0.1041
1224;0.0178
1225;0.0922
1226;-0.0237
1227;-0.0594
1228;0.0297
1229;0.0178
1230;0.0386
1231;-0.0475
1232;-0.0416
1233;-0.0475
1234;0.1309
1235;0.1369
1236;0.1547
1237;0.2113
1238;0.116
1239;0.0803
1240;0.2708
1241;0.0089
1242;0.1428
1243;0.122
1244;0.2053
1245;0.1398
1246;0.113
1247;0.1041
1248;0.1666
1249;0.2619
1250;-0.1011
1251;-0.0594
1252;0.0833
1253;0.0535
1254;0.0386
1255;-0.0356
1256;-0.0505
1257;0.0059
1258;-0.0624
1259;-0.0207
1260;0.0001
1261;0.1011
1262;0.1458
1263;0.0595
1264;-0.1189
1265;-0.11
1266;0.0089
1267;-0.0475
1268;0.0952
1269;0.0714
1270;0.0833
1271;0.2708
1272;0.0743
1273;0.0565
1274;0.0267
1275;0.0356
1276;0.0922
1277;-0.0177
1278;0.0505
1279;0.1249
1280;0.113
1281;0.0327
1282;0.0952
1283;0.0327
1284;0.1636
1285;0.1041
1286;0.0565
1287;-0.0505
1288;0.1071
1289;0.1101
1290;0.0922
1291;0.0743
1292;0.0446
1293;0.0535
1294;0.0833
1295;-0.0743
1296;-0.0713
1297;0.0001
1298;0.0595
1299;0.0356
1300;-0.0237
1301;-0.0267
1302;0.0237
1303;0.0297
1304;0.0476
1305;-0.0803
1306;-0.0594
1307;0.1249
1308;0.0743
1309;-0.0058
1310;-0.0177
1311;0.0565
1312;0.1101
1313;0.0803
1314;0.0416
1315;0.0803
1316;0.113
1317;0.1994
1318;0.0595
1319;0.1101
1320;0.0476
1321;0.1696
1322;0.1607
1323;0.0118
1324;0.113
1325;0.0297
1326;0.1011
1327;0.0624
1328;-0.0237
1329;0.0386
1330;-0.0207
1331;0.0684
1332;-0.0535
1333;-0.0207
1334;0.0565
1335;-0.0058
1336;0.0118
1337;-0.0058
1338;-0.0654
1339;-0.0058
1340;-0.0386
1341;-0.0296
1342;-0.0445
1343;0.0356
1344;0.0863
1345;0.0624
1346;-0.0088
1347;0.0982
1348;0.0982
1349;0.1398
1350;0.0208
1351;0.0476
1352;0.119
1353;0.0654
1354;0.0001
1355;0.0565
1356;0.1994
1357;0.0952
1358;0.122
1359;0.1339
1360;-0.0058
1361;0.1398
1362;0.1636
1363;0.1726
1364;0.1249
1365;0.1369
1366;0.1279
1367;-0.0445
1368;0.1904
1369;0.0118
1370;0.0505
1371;0.0089
1372;-0.0207
1373;0.0535
1374;0.0327
1375;0.1339
1376;0.0505
1377;0.0001
1378;0.0684
1379;-0.0267
1380;0.0982
1381;0.0237
1382;-0.0475
1383;-0.0981
1384;-0.1428
1385;0.0356
1386;-0.0892
1387;-0.0267
1388;-0.0594
1389;0.0922
1390;0.0863
1391;0.0595
1392;0.0237
1393;0.0833
1394;0.0148
1395;0.0684
1396;-0.0267
1397;0.0267
1398;0.0089
1399;0.122
1400;0.1994
1401;0.0803
1402;0.0624
1403;0.1875
1404;0.0803
1405;0.1666
1406;0.1428
1407;0.1369
1408;0.1011
1409;0.0714
1410;0.1428
1411;0.1279
1412;0.1428
1413;0.0982
1414;0.0386
1415;-0.0177
1416;0.0624
1417;0.0446
1418;0.0029
1419;0.0684
1420;-0.113
1421;0.0059
1422;-0.0386
1423;0.0386
1424;-0.0356
1425;0.0178
1426;0.0892
1427;0.0535
1428;-0.0237
1429;0.0327
1430;0.0624
1431;0.0178
1432;0.0446
1433;0.0624
1434;0.0922
1435;0.0208
1436;-0.0267
1437;0.0833
1438;-0.0326
1439;0.0565
1440;0.113
1441;0.1398
1442;0.0654
1443;0.0178
1444;0.0565
1445;0.1577
1446;-0.0267
1447;0.1249
1448;0.0208
1449;0.0863
1450;0.1011
1451;0.0297
1452;0.0982
1453;-0.0713
1454;0.0624
1455;0.0178
1456;-0.0118
1457;0.0089
1458;-0.0951
1459;0.0356
1460;-0.1249
1461;-0.0594
1462;0.0029
1463;0.0505
1464;-0.0356
1465;-0.2618
1466;0.0505
1467;0.0624
1468;0.1011
1469;0.0416
1470;-0.0594
1471;-0.1219
1472;0.1517
1473;0.1666
1474;-0.1755
1475;0.0595
1476;-0.0951
1477;0.0237
1478;0.1309
1479;-0.0058
1480;0.1428
1481;0.0892
1482;0.2023
1483;0.119
1484;0.0535
1485;0.0833
1486;0.0327
1487;0.1845
1488;0.0714
1489;0.0535
1490;0.1041
1491;0.1636
1492;0.1279
1493;0.0476
1494;-0.0594
1495;0.0833
1496;0.0565
1497;-0.0445
1498;0.0714
1499;0.1547
1500;0.1458
1501;-0.0594
1502;0.1339
1503;-0.0386
1504;-0.0207
1505;-0.0386
1506;-0.11
1507;0.0982
1508;0.0237
1509;-0.0267
1510;-0.0416
1511;0.0446
1512;0.0327
1513;-0.0118
1514;0.0833
1515;-0.0207
1516;0.0327
1517;0.1101
1518;0.0922
1519;0.0535
1520;0.0565
1521;0.119
1522;0.2053
1523;0.1785
1524;0.0624
1525;0.1041
1526;0.1785
1527;0.122
1528;0.1488
1529;0.0803
1530;0.1964
1531;0.113
1532;0.119
1533;0.0535
1534;0.0743
1535;0.116
1536;0.0654
1537;0.0535
1538;0.0505
1539;-0.1547
1540;0.113
1541;0.0803
1542;0.0595
1543;0.0476
1544;-0.0922
1545;0.0208
1546;0.0237
1547;-0.0505
1548;-0.1785
1549;-0.0148
1550;0.0237
1551;-0.0237
1552;-0.0743
1553;0.0029
1554;0.1756
1555;0.1636
1556;0.0654
1557;-0.0148
1558;0.0208
1559;0.0684
1560;0.0297
1561;0.0505
1562;0.1428
1563;0.2142
1564;0.1845
1565;0.119
1566;0.0208
1567;0.1875
1568;0.1071
1569;0.1636
1570;0.0654
1571;0.1309
1572;0.1279
1573;0.113
1574;0.0565
1575;0.0535
1576;0.0684
1577;0.1041
1578;0.0237
1579;-0.0118
1580;0.0535
1581;-0.0594
1582;0.1041
1583;0.0773
1584;0.0922
1585;0.0863
1586;-0.0207
1587;0.0476
1588;0.0178
1589;0.0208
1590;0.0001
1591;0.0446
1592;0.0416
1593;-0.0237
1594;-0.0207
1595;-0.0326
1596;-0.0326
1597;0.0535
1598;0.0446
1599;0.1101
1600;0.0029
1601;0.0476
1602;0.0773
1603;0.1309
1604;0.1845
1605;0.1011
1606;0.0029
1607;0.1041
1608;0.0982
1609;0.0892
1610;0.2827
1611;0.1101
1612;0.119
1613;0.0952
1614;0.1756
1615;0.0178
1616;-0.0803
1617;-0.0029
1618;-0.0743
1619;0.1071
1620;0.1398
1621;-0.0237
1622;0.0922
1623;0.1845
1624;-0.0713
1625;0.0684
1626;0.1041
1627;0.0237
1628;0.0892
1629;0.1547
1630;-0.0832
1631;0.0565
1632;-0.0981
1633;-0.0177
1634;0.0356
1635;-0.0207
1636;0.0178
1637;0.0565
1638;0.0446
1639;0.0416
1640;-0.0237
1641;0.0237
1642;0.0356
1643;0.0059
1644;-0.0207
1645;0.0118
1646;0.1398
1647;0.2529
1648;0.1428
1649;0.0684
1650;0.0773
1651;0.0684
1652;0.0892
1653;0.1815
1654;0.1934
1655;0.1101
1656;0.0982
1657;0.1785
1658;0.0237
1659;0.0863
1660;0.0803
1661;0.1249
1662;0.0565
1663;0.0684
1664;0.0952
1665;0.0624
1666;0.0297
1667;0.0416
1668;0.0297
1669;0.0863
1670;0.0476
1671;0.0237
1672;-0.116
1673;0.0089
1674;-0.0683
1675;-0.0594
1676;0.0059
1677;-0.0356
1678;0.0148
1679;0.0178
1680;0.0297
1681;-0.0535
1682;0.0505
1683;0.116
1684;0.0208
1685;0.0178
1686;0.0595
1687;0.0356
1688;0.0952
1689;0.0654
1690;0.0773
1691;0.0952
1692;0.1398
1693;0.1577
1694;0.1309
1695;0.0148
1696;0.1369
1697;0.1339
1698;0.0952
1699;0.1101
1700;0.0327
1701;0.0892
1702;0.0863
1703;0.1517
1704;0.0356
1705;0.0089
1706;0.0922
1707;0.0089
1708;0.0297
1709;-0.0416
1710;-0.0416
1711;0.0446
1712;-0.0624
1713;0.0327
1714;-0.0683
1715;-0.0892
1716;0.0001
1717;-0.0922
1718;-0.0267
1719;0.0565
1720;0.0178
1721;0.0505
1722;0.0476
1723;-0.0475
1724;0.0267
1725;0.0356
1726;0.0892
1727;0.0237
1728;-0.0951
1729;0.1994
1730;0.0773
1731;0.1517
1732;-0.0713
1733;0.0922
1734;0.2529
1735;0.1011
1736;0.1934
1737;0.1636
1738;0.0237
1739;-0.0267
1740;0.0952
1741;0.1101
1742;0.119
1743;0.1309
1744;0.1101
1745;0.0833
1746;0.0237
1747;-0.0475
1748;0.1517
1749;-0.0892
1750;0.0505
1751;0.0743
1752;-0.0088
1753;0.1964
1754;0.0297
1755;0.0327
1756;-0.0713
1757;-0.0832
1758;0.0178
1759;-0.0267
1760;0.1071
1761;0.0476
1762;0.0001
1763;0.0386
1764;-0.0237
1765;0.0446
1766;0.0446
1767;0.0505
1768;0.0208
1769;0.0237
1770;-0.113
1771;0.1071
1772;-0.0564
1773;0.0565
1774;0.0059
1775;0.1309
1776;0.1279
