----------------------------------------------------------------------------------------------
Bean传感器AX 3DS

Mac Id : 00158D00000E09D4
网络ID : 0002
Pan Id : 3900
传感器ID : 0
传感器标签 : Ch_X

比率 : 1
偏移量 : 0
单位 : g

DATE_FORMAT : yyyy/M/d tt hh:mm:ss
日期 : 2020/2/1 上午 12:05:16

数据采集周期 : 304
数据采集持续时间 : 300
抽样率 : 400
截止频率 : 8
----------------------------------------------------------------------------------------------
测量目录;测量值
23815;0.8862
23816;0.8631
23817;0.9674
23818;0.9645
23819;1.0137
23820;0.9413
23821;0.9297
23822;0.9442
23823;0.9268
23824;0.9094
23825;0.8775
23826;0.9297
23827;0.8573
23828;0.8833
23829;0.808
23830;0.9181
23831;0.9384
23832;0.9761
23833;0.8862
23834;0.9587
23835;0.8746
23836;0.921
23837;0.9674
23838;1.0398
23839;1.1036
23840;0.9645
23841;0.9905
23842;0.9558
23843;0.8312
23844;0.753
23845;0.8225
23846;1.0079
23847;0.9616
23848;0.9413
23849;0.9558
23850;0.9905
23851;0.8486
23852;0.8573
23853;1.0398
23854;0.9703
23855;0.9326
23856;0.9413
23857;0.9036
23858;1.0137
23859;0.9963
23860;1.2281
23861;1.0137
23862;0.9674
23863;0.8949
23864;1.0427
23865;0.9297
23866;0.9761
23867;0.9616
23868;1.0079
23869;0.8544
23870;0.9442
23871;0.9268
23872;0.9905
23873;0.8254
23874;0.9848
23875;0.9471
23876;0.9065
23877;1.0311
23878;1.0079
23879;0.95
23880;0.8428
23881;0.8254
23882;0.9934
23883;1.0775
23884;0.9848
23885;1.0166
23886;0.979
23887;0.9732
23888;0.9674
23889;1.0688
23890;1.0195
23891;0.9123
23892;0.8486
23893;1.0195
23894;0.9558
23895;0.9268
23896;0.8949
23897;0.9905
23898;0.8804
23899;0.9384
23900;0.892
23901;0.8804
23902;0.9268
23903;0.9297
23904;0.9992
23905;0.9616
23906;0.9616
23907;1.0282
23908;0.9326
23909;0.9297
23910;1.0282
23911;1.0253
23912;1.0021
23913;0.9442
23914;1.0224
23915;1.0224
23916;1.0166
23917;0.9819
23918;1.1036
23919;0.9355
23920;1.005
23921;0.979
23922;0.9645
23923;1.0456
23924;1.0195
23925;0.9268
23926;0.8746
23927;0.8109
23928;0.9732
23929;0.8949
23930;0.7008
23931;0.7356
23932;0.9529
23933;1.0166
23934;1.0253
23935;1.0659
23936;0.9355
23937;0.9181
23938;0.7443
23939;0.9877
23940;0.7327
23941;1.2021
23942;0.9094
23943;1.0021
23944;1.0369
23945;1.0137
23946;0.9326
23947;0.9819
23948;0.9471
23949;0.8602
23950;0.8862
23951;0.9181
23952;0.9819
23953;0.8804
23954;0.8225
23955;0.8833
23956;0.9297
23957;0.9761
23958;0.7906
23959;0.9036
23960;0.8775
23961;0.892
23962;0.9181
23963;0.979
23964;1.0079
23965;1.034
23966;0.9152
23967;0.9326
23968;1.0021
23969;1.0688
23970;0.9297
23971;0.9094
23972;0.9819
23973;1.0398
23974;0.9877
23975;0.921
23976;0.8573
23977;0.9297
23978;0.9587
23979;0.9065
23980;1.0398
23981;0.9558
23982;0.8689
23983;0.8602
23984;0.8573
23985;0.9123
23986;0.8486
23987;0.8399
23988;0.8428
23989;0.921
23990;0.95
23991;1.0195
23992;0.95
23993;0.9674
23994;0.8718
23995;0.808
23996;0.7732
23997;0.9181
23998;0.9529
23999;1.147
24000;1.1644
24001;0.9703
24002;0.7732
24003;1.0108
24004;1.0253
24005;0.8718
24006;1.0137
24007;0.7153
24008;0.779
24009;1.2455
24010;0.7993
24011;0.8254
24012;0.9819
24013;0.7819
24014;1.0514
24015;0.9268
24016;0.9558
24017;0.8515
24018;0.7443
24019;1.0514
24020;1.0891
24021;1.0514
24022;1.0253
24023;0.7327
24024;0.837
24025;0.9181
24026;0.8573
24027;0.9674
24028;0.9355
24029;0.8283
24030;0.8978
24031;0.9384
24032;1.0427
24033;1.0369
24034;0.9558
24035;0.7964
24036;0.7935
24037;0.9674
24038;0.9529
24039;0.9413
24040;0.8775
24041;0.9036
24042;0.9587
24043;1.005
24044;0.9674
24045;0.8399
24046;0.8891
24047;0.9152
24048;1.1296
24049;1.0659
24050;0.9877
24051;0.9355
24052;0.9239
24053;1.0224
24054;1.0659
24055;0.9877
24056;0.8457
24057;0.9761
24058;0.9123
24059;0.9587
24060;1.0514
24061;1.0514
24062;0.8341
24063;0.8428
24064;0.9413
24065;0.9529
24066;0.8978
24067;0.9297
24068;0.9326
24069;0.9297
24070;0.9674
24071;0.9963
24072;0.9065
24073;0.8602
24074;0.8833
24075;0.9442
24076;1.0253
24077;1.0572
24078;1.0311
24079;0.9732
24080;0.9877
24081;0.9558
24082;0.9181
24083;0.9152
24084;1.0224
24085;0.9442
24086;0.9326
24087;0.9239
24088;0.9239
24089;1.0456
24090;0.9587
24091;0.8631
24092;0.8862
24093;0.8515
24094;0.8167
24095;0.9934
24096;0.9558
24097;1.0746
24098;1.092
24099;0.9616
24100;0.9239
24101;0.8718
24102;0.8949
24103;0.8689
24104;0.8428
24105;0.9934
24106;1.0108
24107;1.0282
24108;1.0485
24109;0.95
24110;1.0137
24111;1.0224
24112;0.9123
24113;0.8225
24114;0.8862
24115;0.9645
24116;0.7559
24117;1.1093
24118;0.9992
24119;1.0369
24120;0.8718
24121;0.8689
24122;0.9384
24123;1.0659
24124;0.8746
24125;0.7877
24126;1.0601
24127;1.2832
24128;1.0804
24129;0.8051
24130;0.8978
24131;0.9065
24132;0.8689
24133;1.0775
24134;1.1354
24135;1.0224
24136;0.9355
24137;0.9007
24138;1.0224
24139;1.0746
24140;0.9268
24141;0.9877
24142;0.8804
24143;0.8746
24144;0.979
24145;0.8804
24146;0.9297
24147;0.9819
24148;0.8891
24149;0.9703
24150;0.921
24151;0.9674
24152;0.8718
24153;0.8196
24154;0.8051
24155;0.9732
24156;0.9732
24157;0.9616
24158;1.0021
24159;0.9558
24160;0.9529
24161;1.0398
24162;1.0108
24163;1.005
24164;0.9268
24165;0.9326
24166;0.8949
24167;1.176
24168;0.7819
24169;0.921
24170;0.8341
24171;0.8833
24172;1.0021
24173;0.9355
24174;1.0137
24175;0.9268
24176;0.9123
24177;0.8138
24178;0.9529
24179;0.8718
24180;0.8341
24181;0.9384
24182;0.9268
24183;1.0775
24184;1.1007
24185;1.0195
24186;0.8573
24187;0.9007
24188;0.9326
24189;0.9905
24190;0.9963
24191;0.9558
24192;1.0108
24193;0.9616
24194;0.9239
24195;0.9848
24196;0.9529
24197;0.9036
24198;0.8804
24199;0.9587
24200;0.9963
24201;1.0601
24202;0.95
24203;0.9181
24204;1.0021
24205;1.0427
24206;0.979
24207;0.9152
24208;0.8428
24209;0.8283
24210;0.9297
24211;1.1557
24212;0.9934
24213;0.9877
24214;0.9268
24215;0.9413
24216;1.0079
24217;0.9674
24218;0.8515
24219;0.8573
24220;0.7761
24221;1.1383
24222;0.8862
24223;1.0195
24224;0.8486
24225;0.866
24226;1.0398
24227;1.0485
24228;0.979
24229;0.9123
24230;0.8486
24231;0.9616
24232;1.0021
24233;0.9877
24234;0.95
24235;0.979
24236;0.9007
24237;0.8283
24238;0.7066
24239;1.1528
24240;0.9877
24241;0.9268
24242;1.0543
24243;0.8718
24244;0.8312
24245;0.8138
24246;1.0601
24247;1.0746
24248;0.9616
24249;0.8312
24250;0.979
24251;0.8312
24252;0.9413
24253;1.0572
24254;1.0311
24255;0.8891
24256;0.8689
24257;0.8775
24258;0.9094
24259;0.9065
24260;1.0137
24261;0.9616
24262;0.8862
24263;0.9355
24264;0.8978
24265;0.921
24266;0.8949
24267;0.8312
24268;1.0311
24269;0.9674
24270;0.9761
24271;1.0804
24272;0.7819
24273;0.8225
24274;0.9384
24275;0.9963
24276;1.1441
24277;1.1036
24278;0.9992
24279;0.9992
24280;0.9558
24281;0.9732
24282;0.9442
24283;0.8718
24284;0.8457
24285;0.8891
24286;0.9355
24287;1.0311
24288;1.0949
24289;0.8978
24290;0.9558
24291;0.9732
24292;1.0543
24293;1.0282
24294;0.7848
24295;0.8718
24296;0.8196
24297;0.9239
24298;0.9065
24299;0.9819
24300;0.9268
24301;0.9326
24302;0.8631
24303;0.9761
24304;1.0398
24305;1.0166
24306;0.9992
24307;0.921
24308;0.9326
24309;1.0833
24310;1.0398
24311;1.0659
24312;1.0253
24313;0.9181
24314;0.9094
24315;1.0485
24316;1.005
24317;0.9616
24318;0.8862
24319;0.8978
24320;0.9587
24321;0.8631
24322;0.7037
24323;0.7935
24324;0.9877
24325;1.0282
24326;1.092
24327;1.0398
24328;0.8486
24329;0.7674
24345;0.8428
24346;0.9529
24347;0.9645
24348;0.9384
24349;0.9442
24350;0.8631
24351;0.9123
24352;0.8544
24353;0.7906
24354;1.0195
24355;0.9558
24356;1.0427
24357;1.0021
24358;0.9819
24359;0.9934
24360;1.0253
24361;0.9297
24362;1.0079
24363;0.9558
24364;0.9761
24365;0.9992
24366;1.0601
24367;1.0021
24368;0.9963
24369;0.9355
24370;1.0166
24371;0.9703
24372;0.9587
24373;1.0978
24374;1.0717
24375;0.9761
24376;0.9123
24377;0.9674
24378;1.0195
24379;0.9442
24380;0.9558
24381;0.9181
24382;1.0253
24383;0.9992
24384;0.9703
24385;0.8689
24386;0.8167
24387;0.9181
24388;0.9877
24389;1.2166
24390;1.2513
24391;0.9152
24392;0.8804
24393;1.0398
24394;1.176
24395;0.695
24396;0.9558
24397;0.6863
24398;0.9384
24399;1.1673
24400;0.9558
24401;0.9239
24402;0.9587
24403;0.9268
24404;1.005
24405;0.9587
24406;1.0427
24407;1.0195
24408;0.8515
24409;0.8804
24410;0.9616
24411;1.0079
24412;1.1615
24413;1.0079
24414;0.9703
24415;0.8631
24416;0.7964
24417;0.9384
24418;1.034
24419;1.0137
24420;0.9992
24421;1.0079
24422;1.0833
24423;1.0601
24424;1.0166
24425;0.8312
24426;0.8689
24427;0.9239
24428;1.0224
24429;1.0224
24430;0.9065
24431;0.9065
24432;0.9152
24433;0.9848
24434;1.0021
24435;0.9007
24436;0.8862
24437;0.9848
24438;0.9877
24439;1.0311
24440;1.0282
24441;0.9732
24442;0.9297
24443;1.005
24444;0.9558
24445;0.9905
24446;0.9152
24447;0.866
24448;1.0195
24449;1.0021
24450;0.979
24451;1.0688
24452;0.9645
24453;0.9529
24454;0.9065
24455;0.9587
24456;0.921
24457;0.9848
24458;0.979
24459;1.0253
24460;0.9819
24461;0.9992
24462;0.9558
24463;0.9355
24464;0.9674
24465;1.005
24466;0.9355
24467;0.9992
24468;0.979
24469;1.0572
24470;1.0224
24471;0.9992
24472;0.9558
24473;0.9732
24474;0.979
24475;1.005
24476;0.9819
24477;0.9703
24478;0.9963
24479;1.005
24480;1.0775
24481;1.0253
24482;0.9326
24483;0.9587
24484;0.8978
24485;0.979
24486;1.0079
24487;1.0282
24488;0.9703
24489;0.9558
24490;0.95
24491;0.9297
24492;0.8312
24493;0.8573
24494;0.9326
24495;0.9181
24496;0.9674
24497;1.0224
24498;1.0195
24499;1.005
24500;0.9761
24501;0.9558
24502;0.9442
24503;0.9587
24504;0.8746
24505;0.8862
24506;1.0804
24507;1.005
24508;1.1412
24509;0.7761
24510;0.8486
24511;0.8138
24512;0.7674
24513;0.9558
24514;0.8775
24515;1.1412
24516;1.092
24517;0.837
24518;0.9297
24519;1.0369
24520;0.7153
24521;0.9529
24522;0.8573
24523;0.837
24524;1.0572
24525;0.9181
24526;1.0862
24527;0.9645
24528;0.9761
24529;0.837
24530;1.0311
24531;0.9297
24532;0.9065
24533;0.8225
24534;0.9181
24535;1.0514
24536;1.0949
24537;1.0659
24538;1.0224
24539;0.9326
24540;0.7732
24541;0.9529
24542;1.0427
24543;0.8775
24544;1.0108
24545;0.9297
24546;1.0543
24547;1.0978
24548;0.9848
24549;1.0804
24550;0.9934
24551;0.9905
24552;1.0195
24553;0.8746
24554;1.005
24555;1.0021
24556;0.8833
24557;0.8196
24558;0.837
24559;1.0427
24560;1.0079
24561;1.0282
24562;0.8631
24563;0.979
24564;1.118
24565;0.9848
24566;1.0601
24567;0.9616
24568;0.9007
24569;0.9616
24570;0.8891
24571;1.1036
24572;1.0862
24573;1.1007
24574;0.9963
24575;0.9181
24576;0.95
24577;0.979
24578;0.979
24579;0.9558
24580;0.979
24581;0.9877
24582;0.9848
24583;1.0311
24584;1.0862
24585;1.0021
24586;0.9036
24587;0.8196
24588;0.9934
24589;0.9703
24590;0.9934
24591;0.8775
24592;0.8225
24593;1.1122
24594;1.063
24595;1.0108
24596;0.8833
24597;0.8457
24598;0.8718
24599;1.0253
24600;1.0369
24601;1.0572
24602;1.0224
24603;1.0195
24604;1.0108
24605;1.0427
24606;1.0427
24607;0.921
24608;0.8746
24609;0.9065
24610;1.0833
24611;0.8312
24612;0.9355
24613;0.9007
24614;0.8746
24615;1.0543
24616;1.0775
24617;0.9413
24618;0.921
24619;0.9355
24620;1.118
24621;1.0775
24622;1.0543
24623;1.1238
24624;0.7587
24625;0.7645
24626;0.9992
24627;1.147
24628;1.0166
24629;0.9877
24630;0.9703
24631;0.9819
24632;1.0137
24633;1.1818
24634;1.0456
24635;0.8718
24636;0.9152
24637;0.9732
24638;0.8978
24639;0.9732
24640;1.3064
24641;1.0398
24642;0.9152
24643;0.9558
24644;0.8978
24645;1.034
24646;1.0108
24647;0.9645
24648;1.0224
24649;0.9992
24650;1.0717
24651;1.063
24652;1.0224
24653;0.9616
24654;0.8457
24655;1.0891
24656;0.9992
24657;0.9674
24658;0.9819
24659;0.8515
24660;1.0746
24661;0.9819
24662;1.0456
24663;1.0543
24664;0.9384
24665;0.9905
24666;1.1296
24667;1.092
24668;1.0514
24669;0.8225
24670;0.9326
24671;0.9963
24672;1.0717
24673;0.9297
24674;0.8746
24675;1.0369
24676;0.8949
24677;0.9674
24678;1.034
24679;0.979
24680;1.0833
24681;0.9413
24682;0.9413
24683;0.9703
24684;0.9616
24685;0.9905
24686;0.9674
24687;0.9703
24688;0.9616
24689;1.0021
24690;1.0137
24691;0.95
24692;1.034
24693;0.9674
24694;0.8602
24695;0.9703
24696;1.005
24697;1.0282
24698;1.0369
24699;1.0137
24700;1.0137
24701;1.0253
24702;1.0659
24703;0.9703
24704;0.9326
24705;0.8862
24706;0.9761
24707;0.9848
24708;0.9963
24709;1.0108
24710;0.9645
24711;0.9558
24712;0.9442
24713;1.0427
24714;1.0253
24715;1.0253
24716;0.8891
24717;1.205
24718;1.0746
24719;1.0862
24720;0.9645
24721;0.8196
24722;1.0949
24723;0.9963
24724;1.0572
24725;1.118
24726;0.9268
24727;0.9616
24728;0.9065
24729;1.0862
24730;1.0137
24731;1.0485
24732;0.9848
24733;0.9703
24734;0.9848
24735;0.9992
24736;1.0369
24737;0.8602
24738;0.8978
24739;1.0079
24740;0.9674
24741;1.1064
24742;0.9877
24743;0.9761
24744;0.95
24745;1.0079
24746;1.005
24747;0.9992
24748;0.9326
24749;0.9848
24750;0.9674
24751;1.0427
24752;1.0978
24753;1.0398
24754;0.9065
24755;0.8833
24756;0.9529
24757;0.9703
24758;1.0137
24759;1.0253
24760;0.9152
24761;0.9703
24762;0.9413
24763;1.0804
24764;1.0804
24765;0.9877
24766;0.9065
24767;0.9587
24768;0.9877
24769;0.9529
24770;0.8109
24771;0.8775
24772;0.8891
24773;0.8254
24774;1.2339
24775;0.9992
24776;0.9848
24777;0.9065
24778;0.9558
24779;0.979
24780;1.1036
24781;0.8341
24782;0.6602
24783;0.8804
24784;1.3064
24785;0.9819
24786;1.1412
24787;1.1151
24788;1.0833
24789;0.9529
24790;0.9587
24791;0.9934
24792;1.0282
24793;0.8804
24794;0.9529
24795;1.0282
24796;1.0311
24797;1.147
24798;0.9761
24799;1.0195
24800;0.8804
24801;1.005
24802;1.0224
24803;1.0456
24804;0.9905
24805;0.8978
24806;0.9992
24807;1.0369
24808;1.0775
24809;1.0369
24810;0.837
24811;0.9558
24812;0.9732
24813;1.0833
24814;1.0079
24815;0.979
24816;0.9036
24817;0.8515
24818;0.9992
24819;1.2137
24820;0.979
24821;0.9732
24822;0.921
24823;0.9616
24824;0.9992
24825;1.0485
24826;1.0021
24827;0.9558
24828;1.0195
24829;0.9558
24830;1.0195
24831;0.95
24832;0.9355
24833;0.9934
24834;0.9934
24835;1.0746
24836;1.0427
24837;0.9355
24838;0.9905
24839;0.9992
24840;0.9934
24841;0.9616
24842;0.9848
24843;0.9905
24844;1.0021
24845;1.0427
24846;1.0456
24847;0.9558
24848;0.921
24849;0.9905
24850;1.0282
24851;1.1064
24852;0.9934
24853;1.0108
24854;1.0427
24855;0.9848
24856;0.9297
24857;1.0195
24858;0.95
24859;0.9181
24860;1.0398
24861;1.1036
24862;0.9992
24863;1.005
24864;0.979
24865;1.0717
24866;1.0978
24867;0.9905
24868;1.0137
24869;0.9905
24870;1.0775
24871;1.0601
24872;1.0108
24873;0.9819
24874;0.9442
24875;0.9674
24876;1.0369
24877;0.9645
24878;0.979
24879;1.0572
24880;1.0891
24881;1.0369
24882;0.9761
24883;1.0108
24884;0.9963
24885;0.921
24886;0.9036
24887;0.9413
24888;0.9355
24889;0.9819
24890;1.0485
24891;1.0804
24892;1.0601
24893;0.9268
24894;1.0195
24895;1.0601
24896;0.9181
24897;0.9877
24898;1.0398
24899;1.0862
24900;0.9007
24901;1.0427
24902;1.0311
24903;0.8428
24904;1.005
24905;0.9529
24906;1.034
24907;0.9442
24908;0.8833
24909;1.034
24910;0.9905
24911;1.0427
24912;1.005
24913;0.9934
24914;1.005
24915;0.979
24916;0.9065
24917;0.8804
24918;1.0224
24919;1.0253
24920;1.0427
24921;1.1441
24922;0.9848
24923;0.979
24924;0.8341
24925;0.9616
24926;0.866
24927;0.9905
24928;0.8804
24929;1.0949
24930;1.1615
24931;1.1441
24932;1.0021
24933;0.921
24934;0.9529
24935;1.0253
24936;0.9065
24937;0.9732
24938;0.9442
24939;0.9761
24940;0.9326
24941;0.8978
24942;1.0079
24943;0.979
24944;0.9732
24945;0.9326
24946;0.9181
24947;0.9934
24948;1.0079
24949;1.0021
24950;0.9065
24951;0.9036
24952;0.8862
24953;0.9123
24954;0.9732
24955;1.0949
24956;1.0137
24957;0.9587
24958;0.9587
24959;0.9326
24960;1.0311
24961;1.0166
24962;0.95
24963;1.1151
24964;0.9963
24965;0.9703
24966;1.1122
24967;0.9616
24968;0.9848
24969;1.0369
24970;1.0021
24971;1.0514
24972;0.9703
24973;0.9761
24974;0.9558
24975;1.0543
24976;1.063
24977;1.0079
24978;0.9587
24979;0.9181
24980;1.005
24981;0.9905
24982;1.0601
24983;0.9645
24984;1.0166
24985;1.0833
24986;0.9674
24987;1.1267
24988;0.9471
24989;1.0311
24990;0.9384
24991;1.0369
24992;0.9963
24993;1.176
24994;0.9905
24995;1.0717
24996;0.892
24997;0.9442
24998;0.9094
24999;0.9877
25000;0.9529
25001;1.0253
25002;0.979
25003;0.95
25004;1.0949
25005;1.1383
25006;0.9471
25007;0.9297
25008;1.0688
25009;1.1151
25010;1.0485
25011;1.1876
25012;1.0543
25013;0.8862
25014;0.8225
25015;1.0601
25016;1.2716
25017;1.147
25018;0.9036
25019;0.9992
25020;0.9934
25021;1.0514
25022;1.2658
25023;1.1644
25024;1.118
25025;0.9587
25026;0.9877
25027;1.005
25028;1.034
25029;1.0572
25030;0.9905
25031;1.0224
25032;0.9645
25033;0.979
25034;1.1122
25035;0.9992
25036;1.1036
25037;1.063
25038;1.0688
25039;1.1267
25040;0.9934
25041;1.0543
25042;0.8862
25043;0.9963
25044;1.1876
25045;1.1847
25046;0.9819
25047;0.9992
25048;1.0021
25049;1.034
25050;1.1789
25051;1.0282
25052;0.9963
25053;0.9558
25054;1.0572
25055;1.0862
25056;1.0978
25057;0.95
25058;0.9471
25059;0.9355
25060;1.147
25061;1.1992
25062;1.0427
25063;0.9674
25064;0.95
25065;0.9877
25066;1.0311
25067;1.0543
25068;1.0601
25069;0.9905
25070;0.9761
25071;1.0108
25072;1.1615
25073;1.063
25074;0.9471
25075;0.8891
25076;0.9905
25077;0.9877
25078;1.0775
25079;1.092
25080;0.9703
25081;0.9963
25082;1.1238
25083;1.1064
25084;1.0224
25085;0.9384
25086;0.892
25087;0.9558
25088;0.9819
25089;1.0079
25090;1.034
25091;0.9558
25092;0.9819
25093;1.0021
25094;1.1093
25095;1.1064
25096;1.1441
25097;1.2455
25098;1.063
25099;1.118
25100;1.0253
25101;0.9934
25102;1.0282
25103;0.9065
25104;0.8949
25105;1.0949
25106;0.9007
25107;1.1267
25108;0.9732
25109;0.9934
25110;0.9963
25111;1.0137
25112;1.0195
25113;0.9963
25114;1.0543
25115;0.9268
25116;0.9877
25117;0.9529
25118;0.921
25119;0.808
25120;0.9616
25121;0.9761
25122;0.9413
25123;0.9297
25124;0.9963
25125;0.95
25126;1.0282
25127;0.8978
25128;1.0253
25129;1.1093
25130;1.1036
25131;1.0427
25132;0.9616
25133;1.0543
25134;1.0021
25135;0.9674
25136;0.979
25137;0.95
25138;1.0311
25139;0.979
25140;1.0485
25141;1.0601
25142;0.9732
25143;0.9963
25144;1.0108
25145;1.0775
25146;1.1557
25147;1.0775
25148;0.9761
25149;0.8428
25150;1.0775
25151;0.9007
25152;0.9587
25153;1.2455
25154;1.0166
25155;1.2513
25156;1.0398
25157;1.1151
25158;1.0253
25159;0.8196
25160;1.1007
25161;0.9905
25162;0.9065
25163;0.892
25164;1.2108
25165;0.9732
25166;1.1354
25167;1.1238
25168;1.1093
25169;1.005
25170;0.9819
25171;1.0833
25172;0.8689
25173;0.8978
25174;0.9355
25175;1.1151
25176;1.1557
25177;1.1209
25178;0.9529
25179;0.9442
25180;0.8428
25181;0.9963
25182;1.0456
25183;0.9703
25184;0.9152
25185;0.9645
25186;1.0369
25187;1.1007
25188;1.0717
25189;0.9819
25190;0.8689
25191;0.9905
25192;1.0282
25193;1.0775
25194;1.1876
25195;1.0166
25196;0.9268
25197;1.034
25198;1.1702
25199;1.1383
25200;0.9529
25201;1.0108
25202;1.0224
25203;1.1615
25204;1.2195
25205;1.1151
25206;0.9992
25207;0.921
25208;0.9877
25209;1.1412
25210;1.0949
25211;1.0572
25212;1.0108
25213;0.9355
25214;1.1644
25215;1.1847
25216;1.1151
25217;1.0369
25218;0.8775
25219;1.0195
25220;0.9674
25221;1.0427
25222;0.9905
25223;0.9674
25224;0.9703
25225;1.0543
25226;1.1209
25227;1.0543
25228;0.9558
25229;0.9326
25230;0.9848
25231;1.1383
25232;0.9442
25233;1.1238
25234;0.9674
25235;0.9761
25236;1.0166
25237;1.0717
25238;1.0253
25239;0.9239
25240;0.9877
25241;0.9905
25242;0.9848
25243;1.1151
25244;1.0311
25245;0.9848
25246;1.0311
25247;0.9992
25248;1.1036
25249;1.0978
25250;1.0514
25251;1.034
25252;0.9848
25253;0.9355
25254;1.0688
25255;1.0021
25256;1.0166
25257;1.0514
25258;1.1036
25259;1.0485
25260;1.0456
25261;1.0572
25262;0.9674
25263;0.9326
25264;0.9239
25265;0.9674
25266;0.9877
25267;0.8631
25268;0.9529
25269;0.9413
25270;1.0427
25271;0.9326
25272;1.0833
25273;1.1209
25274;0.9326
25275;0.9616
25276;1.1644
25277;1.2687
25278;0.9934
25279;0.8573
25280;0.979
25281;0.8891
25282;0.9123
25283;0.9963
25284;0.9065
25285;1.0775
25286;0.8862
25287;0.9905
25288;1.0775
25289;1.0253
25290;1.0804
25291;0.9384
25292;0.8833
25293;0.9181
25294;0.9181
25295;1.0949
25296;0.9587
25297;1.0485
25298;1.1412
25299;1.0485
25300;0.9587
25301;0.9036
25302;0.9152
25303;0.8978
25304;0.8804
25305;0.9905
25306;1.0021
25307;1.176
25308;1.0949
25309;1.1673
25310;1.1557
25311;1.1499
25312;0.9181
25313;1.0688
25314;0.892
25315;1.1209
25316;1.1122
25317;0.9036
25318;1.0137
25319;0.9674
25320;1.1325
25321;1.1036
25322;1.0311
25323;1.0137
25324;0.9934
25325;0.9877
25326;1.063
25327;1.0804
25328;1.0601
25329;0.8718
25330;0.9326
25331;1.0427
25332;1.0369
25333;1.1064
25334;1.0253
25335;0.9326
25336;0.9934
25337;1.1064
25338;0.9529
25339;1.0398
25340;0.9963
25341;1.0398
25342;1.0224
25343;1.0833
25344;1.1847
25345;1.0804
25346;1.1007
25347;0.95
25348;1.0369
25349;1.0514
25350;1.0282
25351;0.979
25352;0.9326
25353;0.9442
25354;1.0949
25355;1.0775
25356;1.1296
25357;0.8978
25358;1.1064
25359;1.0079
25360;1.1267
25361;1.0543
25362;1.1383
25363;1.0659
25364;1.005
25365;1.1644
25366;1.1036
25367;1.1238
25368;0.8862
25369;0.979
25370;1.118
25371;1.1673
25372;1.4194
25373;1.118
25374;0.9094
25375;1.0108
25376;0.9905
25377;1.0108
25378;1.2166
25379;0.8833
25380;0.9094
25381;0.9181
25382;0.9905
25383;1.092
25384;0.921
25385;1.1151
25386;1.0688
25387;0.9819
25388;1.147
25389;1.0253
25390;0.9877
25391;0.8283
25392;0.9877
25393;1.2021
25394;1.1847
25395;0.9819
25396;0.8833
25397;0.9471
25398;1.0282
25399;1.2195
25400;1.2426
25401;1.0717
25402;0.8167
25403;0.892
25404;0.8862
25405;1.1383
25406;0.9963
25407;0.9848
25408;0.9355
25409;1.0369
25410;1.1151
25411;1.1296
25412;0.9181
25413;0.95
25414;1.0688
25415;1.034
25416;0.892
25417;0.8486
25418;1.0543
25419;0.9848
25420;1.1557
25421;1.1412
25422;1.1007
25423;1.2339
25424;0.9877
25425;0.9732
25426;1.0775
25427;0.9732
25428;0.9587
25429;0.9645
25430;0.8833
25431;0.9094
25432;0.9674
25433;1.0166
25434;0.9703
25435;0.9905
25436;0.892
25437;1.0746
25438;0.9529
25439;0.9558
25440;1.0862
25441;0.9558
25442;1.0021
25443;1.1238
25444;1.0891
25445;0.9616
25446;1.0282
25447;1.1151
25448;1.0137
25449;1.1557
25450;1.1325
25451;1.1267
25452;1.0195
25453;1.0862
25454;1.0601
25455;1.176
25456;1.0978
25457;1.0862
25458;0.9761
25459;0.9761
25460;1.118
25461;1.0427
25462;1.0224
25463;0.9587
25464;0.8949
25465;1.0659
25466;1.0137
25467;1.1586
25468;0.9934
25469;0.9934
25470;1.0833
25471;1.2687
25472;0.9529
25473;1.1992
25474;0.8631
25475;1.0427
25476;0.9992
25477;1.0224
25478;1.0253
25479;1.1064
25480;1.0862
25481;1.092
25482;1.0253
25483;1.0833
25484;1.0949
25485;1.0804
25486;1.0427
25487;1.1383
25488;1.0949
25489;1.0891
25490;1.1586
25491;1.1296
25492;1.0572
25493;1.1238
25494;1.0717
25495;1.0369
25496;1.063
25497;1.0862
25498;1.0253
25499;1.0717
25500;1.0514
25501;1.0862
25502;1.0021
25503;1.0717
25504;1.0021
25505;1.1412
25506;1.2368
25507;1.0833
25508;1.0282
25509;1.0543
25510;1.063
25511;1.0862
25512;1.0369
25513;0.9848
25514;1.0688
25515;1.0427
25516;0.9529
25517;1.1151
25518;0.9992
25519;1.1151
25520;1.1064
25521;0.8051
25522;1.0717
25523;0.95
25524;1.0427
25525;0.9703
25526;0.95
25527;0.9355
25528;0.8978
25529;1.2919
25530;1.3585
25531;0.8833
25532;1.0398
25533;1.092
25534;1.034
25535;0.8804
25536;0.9732
25537;0.779
25538;0.9963
25539;1.3701
25540;1.2542
25541;1.1209
25542;1.1064
25543;1.1209
25544;0.9674
25560;1.0195
25561;1.2108
25562;1.0601
25563;1.0427
25564;1.0746
25565;0.7501
25566;1.1441
25567;1.0253
25568;1.0485
25569;1.0949
25570;0.9674
25571;0.979
25572;1.0398
25573;1.1036
25574;1.0021
25575;0.9616
25576;1.0485
25577;0.9413
25578;1.0282
25579;1.1122
25580;1.0253
25581;1.0427
25582;1.0195
25583;0.9905
25584;0.9674
25585;0.9905
25586;1.0253
25587;1.005
