----------------------------------------------------------------------------------------------
Bean传感器AX 3DS

Mac Id : 00158D00000E09D4
网络ID : 0002
Pan Id : 3900
传感器ID : 1
传感器标签 : Ch_Y

比率 : 1
偏移量 : 0
单位 : g

DATE_FORMAT : yyyy/M/d tt hh:mm:ss
日期 : 2020/2/1 上午 12:10:20

数据采集周期 : 304
数据采集持续时间 : 300
抽样率 : 400
截止频率 : 8
----------------------------------------------------------------------------------------------
测量目录;测量值
32549;0.0714
32550;-0.1666
32551;-0.1368
32552;0.0356
32553;0.2083
32554;0.0684
32555;0.0982
32556;-0.1963
32557;0.0505
32558;0.1815
32559;-0.0237
32560;-0.0416
32561;-0.0416
32562;0.0237
32563;0.0118
32564;-0.1189
32565;-0.0058
32566;0.1398
32567;0.0624
32568;-0.0356
32569;-0.0981
32570;-0.0445
32571;0.1279
32572;0.1756
32573;-0.0237
32574;0.0059
32575;-0.0118
32576;0.122
32577;0.2083
32578;-0.0237
32579;-0.0177
32580;-0.0088
32581;0.119
32582;0.0001
32583;-0.0356
32584;-0.0594
32585;0.2351
32586;-0.11
32587;-0.0267
32588;0.0535
32589;-0.0267
32590;0.122
32591;0.0654
32592;0.0356
32593;0.0001
32594;0.0237
32595;0.0059
32596;-0.0773
32597;0.1398
32598;0.0118
32599;0.0476
32600;-0.0207
32601;0.0148
32602;0.0001
32603;-0.0177
32604;0.0505
32605;0.0654
32606;0.0297
32607;0.2023
32608;0.1309
32609;0.122
32610;0.0237
32611;0.0595
32612;0.0237
32613;0.0565
32614;0.0684
32615;0.116
32616;0.0356
32617;0.0267
32618;-0.0416
32619;0.0863
32620;-0.0713
32621;-0.0148
32622;-0.0356
32623;-0.0207
32624;0.1011
32625;-0.0416
32626;0.0001
32627;-0.0713
32628;0.0089
32629;0.0565
32630;-0.0386
32631;-0.1338
32632;-0.1636
32633;0.122
32634;0.0654
32635;0.119
32636;0.0297
32637;-0.0296
32638;-0.2023
32639;-0.0237
32640;0.0476
32641;-0.0177
32642;0.1011
32643;0.0327
32644;0.1398
32645;0.0624
32646;0.0773
32647;0.0208
32648;0.0476
32649;0.0356
32650;-0.0118
32651;-0.0296
32652;-0.0296
32653;-0.0922
32654;0.0297
32655;-0.0237
32656;0.0178
32657;0.0714
32658;-0.0029
32659;0.1458
32660;-0.2053
32661;0.0327
32662;0.0684
32663;0.1845
32664;0.0863
32665;0.0208
32666;-0.0326
32667;0.0356
32668;0.0684
32669;-0.0267
32670;-0.0118
32671;0.0118
32672;0.1785
32673;-0.0058
32674;-0.0505
32675;0.0208
32676;0.0505
32677;0.0773
32678;0.0267
32679;-0.0088
32680;-0.0148
32681;0.0178
32682;0.1666
32683;0.0714
32684;-0.0148
32685;-0.0058
32686;0.0892
32687;0.0237
32688;0.2113
32689;0.0118
32690;-0.0773
32691;0.1279
32692;-0.0922
32693;0.0684
32694;0.0535
32695;-0.0832
32696;-0.0416
32697;-0.107
32698;-0.0148
32699;0.0982
32715;-0.1696
32716;0.1756
32717;0.1279
32718;0.0892
32719;0.0803
32720;-0.0803
32721;0.0952
32722;0.0535
32723;0.0029
32724;0.0505
32725;0.116
32726;-0.0386
32727;0.1666
32728;-0.107
32729;-0.1398
32730;0.0356
32731;-0.0445
32732;0.1369
32733;0.0118
32734;-0.113
32735;0.0356
32736;0.1309
32737;0.1101
32738;0.0118
32739;0.0565
32740;0.1041
32741;0.0654
32742;-0.0148
32743;0.0803
32744;0.0446
32745;0.0059
32746;0.0356
32747;0.0118
32748;-0.0088
32749;0.0565
32750;-0.0029
32751;-0.0058
32752;-0.0832
32753;-0.0177
32754;0.0416
32755;0.0237
32756;0.0892
32757;0.1696
32758;0.2113
32759;0.1458
32760;0.0952
32761;0.0714
32762;0.1785
32763;0.1249
32764;0.0118
32765;-0.0356
32766;-0.107
32767;0.0446
32768;-0.0296
32769;0.0505
32770;0.0922
32771;0.0535
32772;0.1845
32773;0.1041
32774;0.0208
32775;0.0297
32776;0.0982
32777;0.116
32778;0.0535
32779;-0.0594
32780;0.0476
32781;-0.0118
32782;0.0029
32783;0.0624
32784;-0.0029
32785;0.0356
32786;0.0833
32787;0.0356
32788;-0.0148
32789;-0.0118
32790;0.0803
32791;0.0118
32792;0.0565
32793;-0.0892
32794;-0.0296
32795;0.122
32796;0.0565
32797;-0.0207
32798;-0.0743
32799;-0.0058
32800;0.0505
32801;-0.0177
32802;0.0001
32803;-0.0356
32804;0.0476
32805;-0.0505
32806;0.0446
32807;-0.0594
32808;0.1011
32809;0.0416
32810;0.1071
32811;0.0356
32812;0.113
32813;0.1011
32814;-0.0088
32815;0.0148
32816;-0.0118
32817;0.0089
32818;-0.0951
32819;-0.0356
32820;0.119
32821;-0.0713
32822;0.0892
32823;-0.1189
32824;0.0089
32825;0.0356
32826;0.0267
32827;0.2381
32828;-0.0237
32829;-0.0654
32830;-0.0654
32831;0.0297
32832;0.1279
32833;0.0059
32834;0.1071
32835;0.0803
32836;0.0773
32837;0.1369
32838;0.0178
32839;-0.0683
32840;-0.0505
32841;0.0773
32842;-0.0564
32843;-0.0386
32844;-0.113
32845;-0.0029
32846;0.0267
32847;-0.0207
32848;-0.0624
32849;0.0178
32850;0.0773
32851;0.0148
32852;0.0565
32853;0.0089
32854;0.1636
32855;0.1071
32856;0.0684
32857;0.0714
32858;0.0982
32859;0.1547
32860;0.0505
32861;-0.0386
32862;-0.1755
32863;-0.0475
32864;0.0327
32865;-0.0326
32866;-0.0416
32867;-0.11
32868;0.0773
32869;0.0833
32870;0.0237
32871;0.0505
32872;0.1101
32873;0.1428
32874;0.1101
32875;0.0356
32876;0.0297
32877;-0.0386
32878;0.0952
32879;0.0267
32880;0.0089
32881;0.0922
32882;0.1666
32883;0.0297
32884;-0.0058
32885;-0.0862
32886;-0.0148
32887;0.0892
32888;0.0714
32889;-0.0118
32890;0.0356
32891;0.0654
32892;0.0743
32893;0.0714
32894;-0.0594
32895;0.0982
32896;0.0892
32897;0.0327
32898;0.0505
32899;0.0356
32900;0.0624
32901;-0.0118
32902;0.0148
32903;-0.0177
32904;0.0327
32905;-0.0207
32906;0.0863
32907;-0.0029
32908;0.0654
32909;0.0863
32910;0.0297
32911;0.0505
32912;0.0208
32913;0.0624
32914;0.1428
32915;-0.0803
32916;0.0327
32917;-0.0326
32918;0.0535
32919;-0.0237
32920;-0.0088
32921;-0.0029
32922;0.0089
32923;-0.0326
32924;-0.1309
32925;0.0535
32926;0.0952
32927;0.1696
32928;0.0595
32929;-0.0832
32930;0.0297
32931;0.1309
32932;0.2678
32933;0.0714
32934;-0.0475
32935;-0.1666
32936;0.0624
32937;0.0743
32938;0.0982
32939;-0.0594
32940;0.0595
32941;-0.0594
32942;0.0267
32943;-0.0862
32944;-0.0803
32945;0.0505
32946;0.0356
32947;0.0297
32948;0.1279
32949;-0.0773
32950;0.0743
32951;0.0356
32952;-0.0029
32953;-0.0535
32954;-0.0505
32955;0.116
32956;-0.0386
32957;0.1279
32958;0.0535
32959;-0.0832
32960;0.0446
32961;-0.1219
32962;0.0029
32963;0.0208
32964;0.1934
32965;0.0089
32966;0.0237
32967;0.0356
32968;0.1339
32969;0.0624
32970;0.0833
32971;-0.0296
32972;0.0595
32973;0.1547
32974;0.1309
32975;0.1249
32976;0.0863
32977;-0.0118
32978;0.1279
32979;-0.0416
32980;0.0327
32981;-0.0237
32982;0.0297
32983;-0.0177
32984;-0.0862
32985;-0.0058
32986;0.0535
32987;0.116
32988;0.0178
32989;-0.0088
32990;0.0565
32991;0.0624
32992;0.0476
32993;0.0476
32994;0.113
32995;0.1458
32996;0.0446
32997;0.0237
32998;-0.1309
32999;0.0684
33000;0.1101
33001;0.0982
33002;0.0208
33003;-0.1398
33004;-0.0713
33005;0.0118
33006;-0.0118
33007;0.0416
33008;0.0297
33009;0.0476
33010;0.1845
33011;-0.0118
33012;-0.0237
33013;0.0356
33014;0.122
33015;0.0595
33016;0.0356
33017;-0.0981
33018;0.0297
33019;-0.0892
33020;-0.1279
33021;-0.0118
33022;0.0356
33023;-0.1249
33024;-0.1398
33025;-0.0862
33026;0.113
33027;-0.0237
33028;0.0565
33029;0.0356
33030;0.0327
33031;0.1071
33032;0.116
33033;0.0624
33034;0.116
33035;0.0773
33036;0.0773
33037;0.0743
33038;-0.0326
33039;0.0118
33040;-0.0058
33041;0.1398
33042;0.0059
33043;-0.0862
33044;0.0237
33045;-0.0177
33046;0.1458
33047;0.0714
33048;0.0356
33049;0.1071
33050;-0.0148
33051;0.0624
33052;0.0714
33053;-0.0177
33054;0.0001
33055;0.0624
33056;0.0654
33057;0.0476
33058;0.0267
33059;-0.0029
33060;0.0178
33061;0.0476
33062;0.0327
33063;0.0001
33064;0.0267
33065;-0.0058
33066;0.0118
33067;0.0029
33068;-0.0237
33069;0.1041
33070;0.0118
33071;0.0118
33072;0.0773
33073;0.0833
33074;0.0416
33075;0.1249
33076;-0.0416
33077;0.1458
33078;0.0505
33079;0.1636
33080;-0.0505
33081;0.0356
33082;-0.1606
33083;-0.1219
33084;0.0089
33085;0.0178
33086;0.0863
33087;-0.1041
33088;0.0356
33089;-0.1368
33090;-0.0475
33091;0.0476
33092;-0.2708
33093;-0.0296
33094;0.1458
33095;0.2797
33096;0.113
33097;0.1428
33098;0.0505
33099;0.0565
33100;0.1071
33101;-0.1309
33102;0.0565
33103;-0.0803
33104;0.0803
33105;0.0327
33106;-0.0356
33107;-0.0356
33108;0.0982
33109;0.1369
33110;0.0148
33111;0.0714
33112;0.0684
33113;0.0237
33114;0.2381
33115;-0.0416
33116;0.0535
33117;-0.0118
33118;0.0178
33119;0.0565
33120;-0.0951
33121;-0.0505
33122;0.0922
33123;-0.0416
33124;0.0267
33125;-0.0177
33126;-0.0118
33127;0.1458
33128;-0.0862
33129;-0.0803
33130;-0.0445
33131;0.0595
33132;0.0743
33133;0.0356
33134;0.0446
33135;0.0089
33136;0.1726
33137;0.1785
33138;-0.0058
33139;0.0535
33140;0.0118
33141;0.0922
33142;0.0773
33143;-0.0237
33144;0.0178
33145;0.0595
33146;0.0863
33147;0.0148
33148;-0.0356
33149;-0.0832
33150;0.0356
33151;0.0118
33152;-0.0237
33153;0.0833
33154;0.1101
33155;0.0505
33156;0.0684
33157;0.0089
33158;0.0654
33159;0.0892
33160;0.0505
33161;0.0565
33162;0.0178
33163;0.0833
33164;0.1071
33165;0.0059
33166;-0.0029
33167;-0.0326
33168;0.0714
33169;0.0684
33170;-0.0267
33171;0.0118
33172;0.0089
33173;0.0714
33174;0.0327
33175;0.0833
33176;0.0356
33177;0.0416
33178;0.0118
33179;0.0148
33180;-0.0594
33181;-0.0356
33182;-0.0029
33183;0.0386
33184;0.0118
33185;-0.0773
33186;0.0148
33187;0.0001
33188;0.0624
33189;0.0356
33190;-0.0356
33191;0.0029
33192;0.0089
33193;0.0535
33194;0.0208
33195;-0.1309
33196;0.1369
33197;0.0684
33198;0.0803
33199;0.1398
33200;0.2053
33201;0.3333
33202;0.1369
33203;0.0208
33204;-0.1041
33205;-0.0207
33206;0.116
33207;0.0237
33208;0.0327
33209;0.1398
33210;-0.0029
33211;0.1249
33212;0.0833
33213;0.1279
33214;0.1249
33215;-0.0326
33216;0.2083
33217;0.0595
33218;0.1041
33219;0.0803
33220;0.0952
33221;0.0743
33222;-0.0088
33223;0.0624
33224;0.113
33225;-0.0237
33226;0.0803
33227;0.0892
33228;0.0684
33229;0.0386
33230;-0.0713
33231;-0.0475
33232;0.0059
33233;-0.0177
33234;-0.0326
33235;0.0089
33236;0.0001
33237;0.0237
33238;-0.0148
33239;0.0089
33240;0.0267
33241;0.0356
33242;0.0773
33243;0.0624
33244;0.1279
33245;0.0356
33246;0.0001
33247;0.0892
33248;-0.0177
33249;0.0327
33250;-0.1368
33251;0.0208
33252;0.0654
33253;-0.0356
33254;0.0089
33255;0.0059
33256;0.0297
33257;-0.0177
33258;0.0327
33259;0.0863
33260;0.116
33261;0.0595
33262;0.0327
33263;0.0535
33264;0.1279
33265;0.0833
33266;0.0356
33267;0.0714
33268;0.0148
33269;0.0001
33270;-0.1041
33271;0.0416
33272;0.0237
33273;0.0863
33274;0.0001
33275;-0.0803
33276;-0.0237
33277;-0.0475
33278;0.0356
33279;0.0118
33280;0.0356
33281;0.0356
33282;0.0803
33283;0.0892
33284;0.0267
33285;0.0327
33286;0.0208
33287;0.1279
33288;0.0922
33289;-0.1189
33290;-0.0148
33291;-0.0237
33292;0.0476
33293;-0.0416
33294;0.0029
33295;0.0535
33296;0.0001
33297;0.0505
33298;-0.0445
33299;0.1249
33300;0.0356
33301;0.1547
33302;-0.0207
33303;0.1249
33304;0.0208
33305;0.0803
33306;0.1249
33307;0.0714
33308;0.0178
33309;0.0476
33310;-0.0029
33311;0.0267
33312;0.0029
33313;-0.0386
33314;-0.0773
33315;0.0089
33316;0.1279
33317;0.244
33318;-0.1189
33319;-0.1785
33320;-0.0029
33321;0.0001
33322;0.25
33323;0.122
33324;-0.0207
33325;-0.1547
33326;0.0803
33327;0.2738
33328;0.0624
33329;0.0237
33330;-0.1755
33331;0.0416
33332;0.1369
33333;0.1309
33334;0.0446
33335;-0.0356
33336;0.0356
33337;0.0208
33338;0.0476
33339;-0.2023
33340;0.0029
33341;-0.0296
33342;0.0059
33343;-0.0029
33344;-0.0654
33345;0.0624
33346;0.25
33347;0.0892
33348;0.0297
33349;-0.0356
33350;0.0001
33351;0.0833
33352;-0.0267
33353;0.1398
33354;0.0535
33355;0.0237
33356;0.116
33357;-0.0356
33358;0.0505
33359;0.0863
33360;0.0208
33361;-0.0654
33362;0.0297
33363;-0.0207
33364;-0.0445
33365;0.0356
33366;0.0208
33367;0.1934
33368;-0.0058
33369;0.0714
33370;0.1517
33371;-0.113
33372;-0.0058
33373;0.1458
33374;0.0118
33375;0.1458
33376;0.1577
33377;0.0892
33378;0.1071
33379;0.0208
33380;-0.0267
33381;0.0982
33382;-0.0177
33383;0.0684
33384;-0.0803
33385;0.0029
33386;-0.0296
33387;-0.0267
33388;0.1428
33389;0.1696
33390;0.1428
33391;0.1517
33392;0.0208
33393;-0.0267
33394;-0.0148
33395;0.1547
33396;0.0327
33397;0.0118
33398;0.0773
33399;0.0863
33400;0.1577
33401;-0.2499
33402;-0.0713
33403;-0.0058
33404;0.2857
33405;-0.0594
33406;-0.1606
33407;-0.0058
33408;-0.0058
33409;0.119
33410;-0.1011
33411;0.1756
33412;0.0654
33413;0.241
33414;0.0356
33415;0.0118
33416;0.2053
33417;0.0089
33418;0.1726
33419;0.1636
33420;-0.0326
33421;-0.0326
33422;0.0267
33423;0.0624
33424;-0.0326
33425;0.0684
33426;0.0356
33427;-0.0356
33428;0.0148
33429;0.0505
33430;0.0922
33431;0.1249
33432;0.119
33433;0.0089
33434;-0.0058
33435;-0.0237
33436;0.0356
33437;0.1785
33438;-0.0445
33439;0.0743
33440;0.0982
33441;-0.0207
33442;0.1458
33443;-0.0624
33444;0.0059
33445;0.0535
33446;0.0833
33447;-0.0951
33448;-0.0832
33449;0.0356
33450;0.1249
33451;0.0743
33452;0.0416
33453;0.1101
33454;0.0952
33455;0.0565
33456;0.0595
33457;0.0684
33458;0.0595
33459;0.0892
33460;0.1547
33461;-0.0118
33462;0.0505
33463;0.0535
33464;0.0001
33465;0.0148
33466;0.0922
33467;-0.0237
33468;-0.1279
33469;-0.0951
33470;-0.0088
33471;-0.0475
33472;-0.2499
33473;0.1011
33474;0.0952
33475;0.0446
33476;0.0476
33477;0.0952
33478;-0.0386
33479;0.0714
33480;0.3214
33481;0.0356
33482;0.113
33483;0.1904
33484;0.0208
33485;0.3839
33486;0.1785
33487;0.0624
33488;0.0922
33489;0.0476
33490;0.1249
33491;-0.1309
33492;-0.11
33493;0.1249
33494;0.1577
33495;0.0118
33496;-0.0177
33497;-0.1576
33498;0.1815
33499;0.119
33500;0.0267
33501;-0.0148
33502;0.0327
33503;0.2291
33504;0.116
33505;0.1309
33506;0.0714
33507;-0.0416
33508;0.0743
33509;0.0089
33510;0.0208
33511;-0.0207
33512;-0.0713
33513;0.0743
33514;-0.0326
33515;0.0505
33516;-0.0267
33517;-0.0118
33518;-0.0148
33519;0.0178
33520;0.1607
33521;0.0059
33522;0.1249
33523;0.0267
33524;0.0089
33525;0.1994
33526;0.119
33527;0.0982
33528;0.0505
33529;-0.0475
33530;0.0773
33531;0.0118
33532;0.0178
33533;-0.0267
33534;-0.0029
33535;0.0327
33536;-0.0058
33537;-0.0118
33538;-0.0654
33539;-0.0505
33540;0.0565
33541;0.0743
33542;0.0624
33543;0.2053
33544;0.1011
33545;0.0982
33546;0.0356
33547;0.0237
33548;0.0356
33549;0.0654
33550;0.0416
33551;0.0148
33552;0.0267
33553;0.0208
33554;0.0595
33555;-0.0386
33556;0.0237
33557;-0.0237
33558;0.0356
33559;0.0535
33560;0.0565
33561;0.0743
33562;0.122
33563;0.1369
33564;0.0535
33565;0.0089
33566;0.0118
33567;0.0863
33568;0.0982
33569;-0.0237
33570;-0.0326
33571;-0.0594
33572;0.0416
33573;0.0892
33574;-0.0713
33575;-0.0088
33576;0.113
33577;0.0863
33578;-0.0148
33579;0.0416
33580;-0.0326
33581;0.0059
33582;0.0089
33583;0.1011
33584;-0.0296
33585;-0.0207
33586;0.2321
33587;0.0118
33588;0.1607
33589;0.0803
33590;0.0208
33591;0.2708
33592;0.1101
33593;0.0654
33594;0.0356
33595;-0.0654
33596;-0.0654
33597;-0.0683
33598;-0.0624
33599;0.0505
33600;-0.0416
33601;0.119
33602;0.0863
33603;0.0356
33604;0.1398
33605;0.2202
33606;0.0535
33607;0.0237
33608;0.0535
33609;0.0982
33610;0.1726
33611;0.0476
33612;0.0952
33613;0.1309
33614;0.0029
33615;0.0863
33616;0.0356
33617;0.0237
33618;0.0773
33619;0.0089
33620;-0.0535
33621;0.0386
33622;0.0327
33623;0.0714
33624;0.0118
33625;0.0237
33626;0.0001
33627;0.0029
33628;0.0565
33629;-0.0177
33630;0.1488
33631;0.0684
33632;0.116
33633;0.0565
33634;0.0863
33635;-0.0058
33636;-0.0058
33637;0.0892
33638;-0.0624
33639;0.0654
33640;-0.0058
33641;0.0505
33642;0.0684
33643;-0.0118
33644;0.1249
33645;0.113
33646;0.0356
33647;0.0505
33648;0.0118
33649;0.1309
33650;0.0059
33651;0.0892
33652;0.0237
33653;0.0743
33654;0.0714
33655;0.0297
33656;0.0952
33657;0.1071
33658;0.0892
33659;0.113
33660;-0.0237
33661;0.0029
33662;0.0356
33663;0.0595
33664;0.0684
33665;-0.0177
33666;-0.1219
33667;0.0297
33668;0.0446
33669;0.113
33670;0.0565
33671;0.0684
33672;0.0982
33673;0.1785
33674;0.0297
33675;0.0297
33676;0.0714
33677;0.0803
33678;0.0595
33679;-0.0237
33680;0.0327
33681;-0.0237
33682;-0.0118
33683;0.0237
33684;0.0624
33685;0.0356
33686;0.0982
33687;-0.0951
33688;0.0059
33689;-0.1219
33690;0.1815
33691;0.0327
33692;0.0029
33693;0.119
33694;-0.1398
33695;0.2053
33696;0.0327
33697;0.1904
33698;-0.0505
33699;0.116
33700;0.119
33701;0.0892
33702;0.0714
33703;-0.0624
33704;0.0001
33705;0.2262
33706;-0.0058
33707;0.0892
33708;-0.1368
33709;0.0654
33710;-0.0386
33711;0.1845
33712;0.0059
33713;-0.1219
33714;0.0773
33715;0.1398
33716;0.2351
33717;0.0535
33718;0.0624
33719;0.0863
33720;0.1071
33721;0.1309
33722;-0.0118
33723;0.0565
33724;0.1904
33725;0.0386
33726;0.0773
33727;0.0922
33728;0.0059
33729;0.1279
33730;0.0356
33731;-0.0416
33732;0.0059
33733;0.0416
33734;0.0148
33735;0.0982
33736;0.0297
33737;0.119
33738;0.0714
33739;0.1249
33740;0.2142
33741;-0.0683
33742;0.1577
33743;0.0416
33744;0.0089
33745;0.1101
33746;0.0386
33747;0.0356
33748;0.1011
33749;-0.0445
33750;-0.0296
33751;0.0773
33752;-0.0058
33753;0.0208
33754;0.0714
33755;0.0118
33756;0.1517
33757;0.0714
33758;0.0446
33759;0.113
33760;0.0476
33761;0.0743
33762;0.0386
33763;0.0803
33764;0.0118
33765;0.1756
33766;0.1249
33767;0.1756
33768;0.0952
33769;0.0416
33770;0.0833
33771;0.0237
33772;0.0356
33773;-0.0207
33774;0.0952
33775;0.0237
33776;0.0118
33777;0.0416
33778;-0.0058
33779;0.0922
33780;0.1547
33781;-0.0148
33782;0.0565
33783;0.0178
33784;0.1726
33785;0.0624
33786;0.0356
33787;0.0029
33788;0.1875
33789;-0.0177
33790;-0.1338
33791;0.1458
33792;-0.0475
33793;0.1011
33794;0.0208
33795;-0.0118
33796;-0.0267
33797;0.0833
33798;-0.0594
33799;0.0178
33800;0.0773
33801;-0.0654
33802;0.0743
33803;-0.0713
33804;0.113
33805;0.0743
33806;0.1428
33807;0.2202
33808;0.1309
33809;0.0208
33810;0.1636
33811;0.0595
33812;0.113
33813;0.119
33814;0.0178
33815;0.1488
33816;-0.0118
33817;0.0476
33818;0.0535
33819;0.0356
33820;0.1309
33821;0.0952
33822;-0.0356
33823;0.0208
33824;0.0982
33825;0.2053
33826;0.2172
33827;-0.0118
33828;-0.0505
33829;0.0595
33830;0.1309
33831;0.0595
33832;0.1041
33833;0.0684
33834;0.0654
33835;-0.0118
33836;0.0535
33837;0.0743
33838;0.0773
33839;0.0356
33840;0.0505
33841;0.0624
33842;0.1309
33843;0.0714
33844;0.0118
33845;-0.0237
33846;0.0565
33847;0.0982
33848;0.1249
33849;0.0535
33850;-0.0207
33851;0.1726
33852;-0.0029
33853;0.0208
33854;0.2023
33855;0.1756
33856;0.1279
33857;0.1428
33858;0.0982
33859;0.1577
33860;0.2023
33861;0.0833
33862;-0.0296
33863;0.1339
33864;0.1369
33865;0.1577
33866;0.0505
33867;0.0476
33868;-0.0118
33869;0.0565
33870;0.2321
33871;-0.116
33872;-0.1547
33873;-0.0177
33874;0.122
33875;0.1309
33876;0.0089
33877;0.0089
33878;0.1577
33879;0.2887
33880;0.0178
33881;-0.0773
33882;0.1369
33883;0.1279
33884;0.1101
33885;0.0059
33886;-0.2529
33887;0.1279
33888;0.2023
33889;-0.0118
33890;-0.0505
33891;-0.0207
33892;0.2381
33893;0.2291
33894;0.0922
33895;-0.0237
33896;-0.0029
33897;0.2262
33898;0.1458
33899;-0.0148
33900;0.0297
33901;-0.0207
33902;0.122
33903;0.0803
33904;-0.1428
33905;0.0714
33906;0.0416
33907;0.0922
33908;-0.0177
33909;-0.0594
33910;0.122
33911;0.0833
33912;0.0624
33913;-0.0326
33914;0.1398
33915;0.1756
33916;0.1934
33917;0.1041
33918;0.0446
33919;0.0654
33920;0.1904
33921;0.0922
33922;0.1249
33923;0.0208
33924;0.0833
33925;0.1309
33926;0.0684
33927;0.0237
33928;0.0237
33929;0.0356
33930;0.0565
33931;0.0476
33932;-0.1249
33933;0.113
33934;0.1041
33935;-0.0029
33936;0.0118
33937;0.1101
33938;0.1547
33939;0.0297
33940;0.0624
33941;0.0595
33942;0.1428
33943;0.1875
33944;0.0714
33945;0.0059
33946;0.0327
33947;0.0356
33948;0.0565
33949;-0.0058
33950;0.0476
33951;0.116
33952;0.0982
33953;0.0505
33954;-0.0207
33955;0.0803
33956;0.0922
33957;0.1547
33958;0.0327
33959;0.0297
33960;-0.0207
33961;0.0773
33962;0.0803
33963;0.0922
33964;0.0446
33965;0.113
33966;0.113
33967;0.0356
33968;-0.0296
33969;-0.0029
33970;-0.0207
33971;0.0624
33972;-0.0624
33973;-0.0683
33974;0.0624
33975;0.0833
33976;-0.0148
33977;-0.0683
33978;-0.0922
33979;0.0952
33980;0.2113
33981;0.0743
33982;0.0684
33983;-0.0713
33984;0.0803
33985;-0.0475
33986;-0.0237
33987;0.1249
33988;0.0565
33989;0.0565
33990;0.1726
33991;0.0356
33992;-0.107
33993;0.0267
33994;0.0327
33995;0.0714
33996;0.0356
33997;0.0327
33998;0.0952
33999;0.0714
34000;0.0714
34001;0.1309
34002;0.0743
34003;0.0743
34004;0.0773
34005;0.0595
34006;0.1458
34007;0.0952
34008;0.0743
34009;0.0446
34010;0.1875
34011;-0.0118
34012;0.1011
34013;0.0833
34014;0.0267
34015;0.1428
34016;-0.0088
34017;0.0505
34018;-0.0416
34019;-0.0832
34020;0.0356
34021;-0.0237
34022;0.0714
34023;0.1041
34024;0.0773
34025;0.3006
34026;0.0833
34027;0.0446
34028;-0.0118
34029;0.1666
34030;0.1458
34031;0.1041
34032;0.122
34033;0.0565
34034;0.0743
34035;0.0237
34036;-0.0029
34037;0.1517
34038;0.0714
34039;0.1279
34040;0.0476
34041;-0.0296
34042;0.119
34043;0.0476
34044;0.1309
34045;0.0952
34046;0.0327
34047;0.0803
34048;0.0833
34049;0.1101
34050;0.1666
34051;0.0505
34052;0.2113
34053;0.0833
34054;0.0624
34055;0.0267
34056;0.1071
34057;0.2172
34058;-0.0445
34059;-0.0118
34060;-0.0207
34061;0.0952
34062;0.0356
34063;-0.0624
34064;-0.0029
34065;0.1101
34066;0.1011
34067;0.0089
34068;0.0684
34069;-0.0177
34070;0.0505
34071;0.0892
34072;0.0356
34073;-0.0713
34074;0.0148
34075;0.1636
34076;0.122
34077;0.0356
34078;0.1398
34079;0.0535
34080;0.1011
34081;0.0356
34082;0.0773
34083;-0.0386
34084;0.0833
34085;-0.0832
34086;0.0267
34087;-0.0237
34088;0.1309
34089;0.113
34090;0.1577
34091;0.1666
34092;0.0922
34093;0.1398
34094;0.116
34095;0.241
34096;0.1458
34097;-0.0148
34098;-0.0088
34099;-0.0624
34100;0.1428
34101;0.1964
34102;-0.0713
34103;0.0446
34104;0.0118
34105;0.0595
34106;0.2023
34107;0.0237
34108;0.0416
34109;-0.0386
34110;0.0654
34111;0.3065
34112;-0.0088
34113;-0.0177
34114;0.113
34115;0.0952
34116;0.0565
34117;0.1756
34118;0.0714
34119;0.1249
34120;0.1696
34121;0.0148
34122;-0.0326
34123;0.0118
34124;-0.0713
34125;0.0565
34126;-0.0148
34127;-0.0594
34128;-0.1011
34129;-0.0207
34130;-0.0058
34131;0.0714
34132;0.0952
34133;0.1011
34134;0.1369
34135;0.116
34136;0.0892
34137;0.0356
34138;0.0356
34139;0.0237
34140;0.0863
34141;0.0297
34142;0.1607
34143;-0.0296
34144;0.0803
34145;0.1607
34146;0.2023
34147;0.1279
34148;0.0565
34149;-0.0624
34150;-0.0892
34151;-0.0416
34152;-0.0624
34153;0.0029
34154;0.0833
34155;0.0356
34156;0.0743
34157;0.116
34158;0.1904
34159;0.1279
34160;0.1249
34161;0.1726
34162;0.122
34163;0.1488
34164;0.1249
34165;0.0863
34166;0.0684
34167;0.0684
34168;0.0803
34169;0.0892
34170;-0.0029
34171;0.0297
34172;-0.0267
34173;0.0267
34174;0.0743
34175;-0.0148
34176;0.0654
34177;0.0684
34178;0.113
34179;0.113
34180;0.0029
34181;0.0624
34182;0.0892
34183;0.119
34184;0.113
34185;0.1428
34186;0.0565
34187;-0.0713
34188;0.1309
34189;-0.0118
34190;0.0952
34191;0.0237
34192;0.0535
34193;-0.0029
34194;-0.0118
34195;0.1101
34196;0.1279
34197;0.1577
34198;0.0356
34199;0.0535
34200;0.0297
34201;0.122
34202;0.0833
34203;0.0684
34204;0.0803
34205;0.0059
34206;0.0743
34207;0.0118
34208;0.0505
34209;0.0863
34210;0.116
34211;0.0714
34212;0.0624
34213;0.0327
34214;0.0059
34215;0.1964
34216;0.122
34217;-0.1398
34218;0.1458
34219;-0.0029
34220;0.0952
34221;0.0624
34222;0.0714
34223;0.1398
34224;0.1279
34225;0.119
34226;0.0148
34227;0.1547
34228;0.0654
34229;0.0743
34230;0.0446
34231;0.0863
34232;-0.0594
34233;0.0356
34234;0.0267
34235;0.0089
34236;0.0356
34237;-0.0743
