----------------------------------------------------------------------------------------------
Bean传感器AX 3DS

Mac Id : 00158D00000E09D4
网络ID : 0002
Pan Id : 3900
传感器ID : 0
传感器标签 : Ch_X

比率 : 1
偏移量 : 0
单位 : g

DATE_FORMAT : yyyy/M/d tt hh:mm:ss
日期 : 2020/2/1 上午 12:00:12

数据采集周期 : 304
数据采集持续时间 : 300
抽样率 : 400
截止频率 : 8
----------------------------------------------------------------------------------------------
测量目录;测量值
508;0.9674
509;1.0282
510;1.0369
511;1.0601
512;1.0804
513;1.0253
514;0.9761
515;1.0079
516;0.9992
517;1.0224
518;0.9761
519;1.0369
520;0.9326
521;1.0224
522;1.0253
523;1.1557
524;0.9732
525;0.921
526;0.8746
527;0.8544
528;0.9007
529;0.9963
530;0.9674
531;0.9761
532;1.0311
533;1.005
534;1.0311
535;1.0311
536;1.0021
537;0.9703
538;1.0427
539;1.1151
540;1.0659
541;1.0688
542;0.9963
543;1.0456
544;0.9992
545;1.1007
546;1.0601
547;1.0311
548;1.0224
549;1.0311
550;1.0949
551;0.9848
552;0.9674
553;1.0601
554;1.1151
555;0.9992
556;0.9819
557;1.0543
558;1.005
559;0.9268
560;0.9587
561;0.9558
562;0.9123
563;0.9297
564;0.9181
565;0.8862
566;0.9384
567;1.0137
568;0.9674
569;0.9992
570;1.034
571;1.0427
572;0.9152
573;0.9848
574;0.9297
575;1.0311
576;0.9877
577;1.2166
578;1.1702
579;1.0833
580;1.0253
581;1.0166
582;0.9877
583;1.0224
584;1.0311
585;1.2774
586;1.1615
587;0.9123
588;0.8573
589;0.9703
590;0.9732
591;1.0079
592;1.0021
593;0.9471
594;0.808
595;0.8746
596;1.0543
597;0.9616
598;1.1818
599;0.9152
600;0.7819
601;0.8804
602;1.0253
603;0.8746
604;0.9905
605;0.9645
606;1.0833
607;1.063
608;1.1528
609;0.9848
610;0.8341
611;0.8457
612;0.892
613;0.9123
614;1.0833
615;1.0253
616;0.9239
617;1.1383
618;1.1499
619;1.1209
620;1.1036
621;1.0137
622;0.9992
623;0.9355
624;1.0195
625;1.0108
626;0.9442
627;0.8833
628;0.892
629;1.0717
630;1.118
631;1.0688
632;1.0514
633;0.8746
634;0.9732
635;0.9413
636;1.0601
637;0.8949
638;0.9094
639;0.9355
640;0.9326
641;1.0572
642;1.0543
643;1.0717
644;0.9992
645;0.9065
646;0.9703
647;1.0166
648;1.0195
649;0.9616
650;1.0137
651;0.9848
652;1.0021
653;0.9819
654;1.1209
655;1.0601
656;1.092
657;1.0427
658;0.9905
659;0.9587
660;0.9703
661;0.9065
662;0.9819
663;1.0862
664;1.0311
665;1.0369
666;0.9963
667;0.9036
668;0.9326
669;0.9645
670;1.1036
671;1.034
672;1.0601
673;1.0833
674;0.921
675;0.9761
676;0.9558
677;1.0311
678;0.9123
679;1.0427
680;1.1064
681;1.2137
682;0.8891
683;0.9674
684;1.0804
685;1.0224
686;1.034
687;1.1007
688;0.9123
689;0.9326
690;1.063
691;0.9355
692;1.0427
693;1.1905
694;0.8891
695;0.8718
696;1.1615
697;1.0108
698;1.0137
699;1.0224
700;0.9355
701;0.8486
702;0.8515
703;1.0514
704;1.1267
705;0.9442
706;0.9268
707;0.9819
708;0.9877
709;1.2687
710;1.1644
711;1.0224
712;0.8689
713;0.8457
714;1.0108
715;0.9007
716;0.921
717;1.0021
718;0.921
719;1.0311
720;1.005
721;1.0514
722;0.9992
723;0.8225
724;0.979
725;1.1383
726;1.0282
727;0.9587
728;0.7443
729;0.9268
730;0.9384
731;1.0543
732;1.118
733;1.2803
734;0.9123
735;1.0862
736;1.0891
737;0.9326
738;0.9587
739;0.892
740;0.9587
741;1.034
742;1.0311
743;1.0369
744;1.0021
745;0.8949
746;0.9094
747;0.9674
748;1.1036
749;1.0862
750;0.8573
751;0.8949
752;0.9732
753;1.0137
754;0.8891
755;0.9703
756;0.8515
757;0.9442
758;1.034
759;1.176
760;1.0978
761;1.0369
762;0.9413
763;0.9007
764;1.0659
765;1.0108
766;1.1036
767;1.1151
768;0.9674
769;0.9905
770;0.9992
771;1.092
772;1.0688
773;0.9384
774;0.8689
775;0.9616
776;1.1151
777;1.063
778;1.1007
779;0.9587
780;0.9442
781;1.0659
782;1.1007
783;1.1238
784;1.0079
785;0.7703
786;0.8138
787;0.9587
788;1.0949
789;1.0137
790;1.0775
791;1.0862
792;1.005
793;1.092
794;0.9963
795;0.9326
796;0.9819
797;0.8862
798;0.9471
799;0.9326
800;0.979
801;0.8602
802;0.8457
803;0.9645
804;0.9268
805;0.9992
806;0.9934
807;0.9877
808;1.0079
809;1.0572
810;1.1036
811;1.0601
812;1.0804
813;1.0978
814;1.1499
815;1.1007
816;1.0978
817;1.0746
818;0.9703
819;1.0717
820;0.9877
821;0.9848
822;1.0572
823;1.0195
824;1.0224
825;1.0195
826;1.0137
827;1.005
828;1.005
829;0.9819
830;0.9587
831;0.9645
832;1.0543
833;1.0601
834;1.0224
835;0.8775
836;0.9152
837;0.866
838;0.8283
839;1.1007
840;0.9442
841;0.9065
842;0.866
843;1.1383
844;1.1238
845;1.0978
846;1.0659
847;0.9529
848;0.9587
849;0.9905
850;0.8833
851;0.6776
852;0.9297
853;1.1064
854;1.0021
855;1.0717
856;1.1905
857;0.9819
858;1.0195
859;0.9761
860;1.0137
861;1.0427
862;0.8515
863;1.092
864;0.9703
865;1.1151
866;1.1093
867;0.9819
868;0.9094
869;0.9413
870;0.9297
871;1.0862
872;0.9992
873;0.9007
874;0.921
875;0.8109
876;1.0862
877;1.0543
878;0.9732
879;0.8775
880;0.8891
881;1.0137
882;0.9558
883;1.0949
884;1.0427
885;0.9761
886;0.9934
887;1.0717
888;1.0195
889;1.0659
890;0.9036
891;1.0746
892;1.063
893;1.1905
894;1.1093
895;0.9645
896;0.9819
897;0.9529
898;1.0427
899;0.9761
900;1.0282
901;0.9587
902;0.95
903;0.9703
904;1.0833
905;1.0572
906;0.9905
907;0.9616
908;0.8833
909;0.8718
910;0.8718
911;0.837
912;0.9413
913;1.0195
914;1.0572
915;0.9616
916;0.9471
917;0.979
918;1.0949
919;0.9877
920;1.0485
921;1.0137
922;1.0427
923;1.0862
924;1.063
925;1.0543
926;0.9963
927;0.9674
928;1.005
929;0.9992
930;1.0775
931;1.0456
932;1.0282
933;1.0427
934;0.9645
935;1.0775
936;1.0688
937;1.0398
938;0.9848
939;1.0514
940;0.9326
941;0.9442
942;0.9442
943;0.9007
944;0.9558
945;0.9065
946;0.9094
947;0.9819
948;1.0137
949;1.0833
950;1.0224
951;0.9558
952;1.0166
953;1.1209
954;0.9905
955;0.892
956;0.921
957;1.0775
958;0.9094
959;0.9848
960;1.1296
961;1.0253
962;0.9761
963;0.9616
964;1.2137
965;1.1093
966;1.0688
967;1.0398
968;1.2137
969;1.0224
970;1.0978
971;0.9674
972;1.0514
973;0.9819
974;1.1238
975;1.0514
976;0.8804
977;0.892
978;1.0166
979;1.0804
980;1.0862
981;1.0543
982;0.866
983;0.9239
984;0.9239
985;0.9152
986;0.9036
987;0.9992
988;1.0427
989;1.118
990;1.1122
991;0.8689
992;0.9529
993;0.9123
994;0.808
995;0.9239
996;1.0398
997;0.9616
998;1.0253
999;1.1267
1000;1.0572
1001;1.0717
1002;0.8862
1003;1.1528
1004;0.9761
1005;1.0311
1006;0.9992
1007;1.0601
1008;1.0833
1009;1.0166
1010;1.0543
1011;1.0891
1012;1.1093
1013;1.1615
1014;1.0514
1015;0.9529
1016;1.0572
1017;0.9703
1018;1.0253
1019;0.921
1020;0.9761
1021;1.0108
1022;1.0572
1023;0.9413
1024;1.0398
1025;1.005
1026;0.9761
1027;0.9819
1028;0.892
1029;0.9819
1030;1.0224
1031;0.9732
1032;1.0137
1033;0.9761
1034;0.9674
1035;0.9761
1036;1.0398
1037;1.0862
1038;1.0833
1039;0.9877
1040;0.979
1041;1.0369
1042;0.9819
1043;1.0021
1044;0.9355
1045;0.9963
1046;1.0572
1047;1.063
1048;1.0166
1049;1.0514
1050;0.8833
1051;0.9674
1052;1.0456
1053;0.9905
1054;1.0891
1055;1.0514
1056;0.9905
1057;0.9094
1058;0.95
1059;0.9848
1060;1.0079
1061;0.9761
1062;0.8833
1063;0.9442
1064;1.0282
1065;1.0253
1066;1.0717
1067;1.1007
1068;0.9877
1069;0.8631
1070;0.8283
1071;1.034
1072;0.9819
1073;1.1036
1074;1.092
1075;1.005
1076;0.8544
1077;1.0021
1078;1.1151
1079;1.0804
1080;0.9239
1081;1.0949
1082;1.0079
1083;0.8312
1084;0.9761
1085;1.1528
1086;1.092
1087;0.9732
1088;0.9761
1089;1.0514
1090;0.9355
1091;0.9819
1092;1.0108
1093;1.0862
1094;1.0021
1095;0.9848
1096;0.9645
1097;0.9703
1098;0.9529
1099;1.034
1100;1.0108
1101;1.0282
1102;1.0137
1103;0.9905
1104;0.9471
1105;0.892
1106;0.921
1107;1.0746
1108;1.1036
1109;0.9761
1110;0.9297
1111;0.9239
1112;1.0949
1113;1.118
1114;1.0775
1115;1.0427
1116;1.0137
1117;0.9819
1118;0.9732
1119;0.9326
1120;1.0195
1121;0.9384
1122;0.9384
1123;0.8341
1124;1.0746
1125;0.9703
1126;0.9355
1127;1.005
1128;0.9442
1129;0.8283
1130;1.0427
1131;1.147
1132;0.8833
1133;0.7964
1134;0.9268
1135;1.0311
1136;1.1151
1137;0.9992
1138;0.9529
1139;0.9355
1140;0.9529
1141;1.1007
1142;1.0688
1143;1.0485
1144;0.9905
1145;0.8399
1146;0.9065
1147;0.9355
1148;1.0543
1149;1.034
1150;0.9616
1151;0.9761
1152;1.0021
1153;1.0949
1154;1.0833
1155;0.9123
1156;0.8775
1157;0.9934
1158;1.0311
1159;1.0427
1160;0.9761
1161;1.0978
1162;1.1644
1163;1.118
1164;1.1528
1165;1.1731
1166;1.0572
1167;1.147
1168;1.0369
1169;1.0833
1170;0.9877
1171;0.9674
1172;0.9123
1173;0.9992
1174;1.0456
1175;0.979
1176;0.9992
1177;1.0108
1178;0.8225
1179;0.8341
1180;0.8283
1181;0.95
1182;1.0311
1183;0.8862
1184;0.8891
1185;0.9413
1186;0.8833
1187;0.9442
1188;0.9674
1189;0.9007
1190;0.8862
1191;0.9007
1192;0.8949
1193;1.0079
1194;0.9703
1195;0.9616
1196;1.0224
1197;1.0717
1198;1.1615
1199;1.2137
1200;1.0659
1201;1.0311
1202;1.0891
1203;1.0398
1204;1.0514
1205;1.0717
1206;0.9963
1207;0.9877
1208;0.9819
1209;0.9529
1210;1.0311
1211;0.9963
1212;0.892
1213;0.9007
1214;0.9413
1215;0.9963
1216;1.0369
1217;1.063
1218;0.9181
1219;0.8862
1220;0.8515
1221;0.7761
1222;0.9645
1223;0.8312
1224;0.8978
1225;0.9963
1226;1.1238
1227;1.1325
1228;1.0572
1229;0.8399
1230;0.9152
1231;0.9094
1232;0.8399
1233;1.0833
1234;0.8978
1235;0.866
1236;1.0282
1237;0.9529
1238;0.8746
1239;1.1151
1240;0.9471
1241;0.9413
1242;1.0224
1243;1.1499
1244;0.9558
1245;0.9674
1246;1.0717
1247;1.092
1248;1.1151
1249;1.0978
1250;1.0543
1251;0.979
1252;1.0108
1253;0.9471
1254;0.9992
1255;0.9819
1256;0.9065
1257;0.9732
1258;0.9181
1259;1.0311
1260;0.9848
1261;0.9442
1262;0.8225
1263;0.7906
1264;0.9905
1265;0.979
1266;0.9384
1267;1.005
1268;0.8689
1269;1.005
1270;1.0398
1271;1.0021
1272;0.9963
1273;0.9819
1274;0.9761
1275;1.1412
1276;1.0804
1277;1.0398
1278;0.9905
1279;1.0427
1280;1.092
1281;1.0456
1282;1.0021
1283;0.9819
1284;0.9761
1285;1.0253
1286;1.0253
1287;1.1122
1288;1.0398
1289;0.9703
1290;1.0079
1291;0.9355
1292;0.9877
1293;0.9587
1294;0.9905
1295;1.0108
1296;0.9905
1297;1.0311
1298;0.9848
1299;0.9442
1300;0.9761
1301;1.0311
1302;0.9239
1303;0.9905
1304;0.9471
1305;0.9558
1306;0.9587
1307;0.9181
1308;0.9674
1309;0.9558
1310;0.9558
1311;0.8804
1312;0.9674
1313;0.9471
1314;0.9529
1315;1.0369
1316;1.0021
1317;1.0137
1318;1.0195
1319;0.9905
1320;1.0282
1321;1.0224
1322;1.0282
1323;1.0804
1324;1.0543
1325;1.0311
1326;1.0717
1327;0.9819
1328;0.9442
1329;0.9819
1330;0.9963
1331;0.9819
1332;1.0398
1333;1.0369
1334;1.0746
1335;0.9645
1336;1.0282
1337;0.9529
1338;0.892
1339;0.9732
1340;1.0021
1341;0.9268
1342;1.1151
1343;0.8833
1344;1.0108
1345;0.8515
1346;0.8428
1347;0.9819
1348;0.9355
1349;0.9181
1350;1.0108
1351;1.2108
1352;1.1122
1353;0.95
1354;1.0601
1355;1.0804
1356;0.9036
1357;1.0253
1358;0.9905
1359;1.034
1360;1.0833
1361;0.9587
1362;1.0717
1363;1.0253
1364;0.9558
1365;1.0195
1366;1.0978
1367;1.0021
1368;1.0253
1369;1.0398
1370;1.0514
1371;1.0659
1372;1.0688
1373;0.9297
1374;1.0427
1375;0.979
1376;0.8833
1377;0.7674
1378;0.8718
1379;1.005
1380;1.0224
1381;0.8746
1382;1.0804
1383;1.1151
1384;1.0108
1385;0.9848
1386;0.8515
1387;0.8573
1388;0.9674
1389;0.8891
1390;1.092
1391;0.9819
1392;1.0369
1393;0.9326
1394;0.9587
1395;1.0775
1396;1.0804
1397;0.9848
1398;0.9761
1399;1.0427
1400;1.063
1401;1.0601
1402;1.0253
1403;0.9616
1404;0.95
1405;0.9992
1406;1.0224
1407;1.0833
1408;1.0427
1409;1.005
1410;1.0224
1411;0.9645
1412;1.063
1413;1.0427
1414;0.8804
1415;0.9905
1416;0.9934
1417;0.9848
1418;0.9239
1419;0.9355
1420;0.9934
1421;0.866
1422;1.0891
1423;0.979
1424;0.9529
1425;0.9905
1426;0.9384
1427;0.9529
1428;0.9674
1429;0.9934
1430;0.9616
1431;0.9963
1432;0.9065
1433;0.95
1434;0.979
1435;1.0804
1436;1.0485
1437;1.0021
1438;1.034
1439;1.0601
1440;1.0688
1441;0.9963
1442;0.8891
1443;0.9471
1444;0.8515
1445;1.0369
1446;0.9761
1447;1.1412
1448;1.0746
1449;1.1383
1450;1.0601
1451;1.0746
1452;1.0079
1453;0.9819
1454;0.9732
1455;1.0949
1456;1.0137
1457;0.9905
1458;0.9877
1459;0.8804
1460;0.7848
1461;0.979
1462;1.0833
1463;1.0079
1464;0.9761
1465;1.0427
1466;0.9239
1467;0.8833
1468;0.9326
1469;1.0978
1470;0.9905
1471;0.8167
1472;0.9268
1473;0.9036
1474;0.9326
1475;1.0862
1476;1.1383
1477;0.9442
1478;0.9587
1479;1.0601
1480;0.8718
1481;0.95
1482;0.8862
1483;0.9732
1484;1.0369
1485;0.9384
1486;0.9877
1487;0.9732
1488;1.0224
1489;0.979
1490;1.0311
1491;1.0775
1492;0.9355
1493;0.8862
1494;0.9877
1495;0.8399
1496;1.1325
1497;0.9645
1498;1.1905
1499;0.9848
1500;1.0369
1501;0.9934
1502;0.9905
1503;1.1238
1504;0.9587
1505;0.9065
1506;0.9529
1507;0.9848
1508;0.8833
1509;1.0021
1510;1.0021
1511;0.8312
1512;0.8891
1513;1.0195
1514;0.892
1515;0.8862
1516;0.9413
1517;0.8949
1518;0.9384
1519;1.0311
1520;0.9413
1521;1.0427
1522;1.0195
1523;1.0166
1524;0.9529
1525;1.0862
1526;1.1093
1527;1.0978
1528;1.0253
1529;0.9645
1530;0.9905
1531;1.0572
1532;1.0891
1533;1.0862
1534;1.0601
1535;1.0746
1536;0.9963
1537;1.092
1538;1.0514
1539;0.9819
1540;0.8949
1541;0.837
1542;0.8746
1543;0.7993
1544;0.9963
1545;0.8138
1546;1.0079
1547;0.9558
1548;0.8978
1549;0.9848
1550;1.0717
1551;0.8109
1552;0.8254
1553;0.9326
1554;0.9905
1555;1.0021
1556;1.1238
1557;0.8515
1558;1.0166
1559;1.0485
1560;1.1702
1561;1.0949
1562;1.0949
1563;0.9616
1564;1.005
1565;1.005
1566;0.8949
1567;1.1238
1568;0.9297
1569;0.9934
1570;0.9529
1571;1.0021
1572;1.1064
1573;1.0572
1574;1.0282
1575;0.9934
1576;0.9819
1577;0.9877
1578;0.9703
1579;0.95
1580;0.9558
1581;0.9674
1582;0.9529
1583;0.9703
1584;0.9674
1585;0.9529
1586;0.9413
1587;0.9558
1588;0.8689
1589;0.9065
1590;0.9674
1591;0.9529
1592;0.9732
1593;1.0543
1594;0.9355
1595;0.9587
1596;0.95
1597;1.0195
1598;1.0079
1599;0.9905
1600;1.005
1601;0.9181
1602;0.8978
1603;0.979
1604;1.0224
1605;1.0717
1606;0.9326
1607;1.0659
1608;0.9442
1609;0.9674
1610;1.1238
1611;1.1818
1612;1.1876
1613;1.0311
1614;1.0601
1615;1.1209
1616;1.1036
1617;0.9123
1618;1.0833
1619;0.9819
1620;1.0891
1621;1.0833
1622;1.034
1623;1.0862
1624;1.0804
1625;0.8138
1626;0.8573
1627;0.8167
1628;0.921
1629;0.9007
1630;0.9616
1631;0.9819
1632;0.9558
1633;1.0253
1634;1.176
1635;1.005
1636;0.9761
1637;0.8515
1638;0.8862
1639;0.9239
1640;0.8399
1641;0.8225
1642;0.9355
1643;0.9992
1644;1.063
1645;1.0108
1646;1.0282
1647;0.8515
1648;0.9905
1649;1.0195
1650;1.0224
1651;0.9819
1652;0.9963
1653;1.005
1654;0.9674
1655;1.0398
1656;1.034
1657;1.0253
1658;1.034
1659;1.0369
1660;1.0485
1661;1.0601
1662;1.0659
1663;1.0166
1664;1.0427
1665;0.9239
1666;0.9761
1667;0.9326
1668;0.9442
1669;0.9674
1670;0.979
1671;0.8949
1672;0.9587
1673;0.9471
1674;0.9152
1675;0.8515
1676;0.9036
1677;0.9529
1678;0.8862
1679;0.9587
1680;0.9761
1681;0.9848
1682;0.9558
1683;0.9123
1684;0.8631
1685;0.9152
1686;1.005
1687;1.0804
1688;1.0166
1689;1.0485
1690;1.0195
1691;1.0427
1692;0.9761
1693;0.9616
1694;0.9703
1695;0.95
1696;1.0224
1697;1.0195
1698;0.9877
1699;1.0108
1700;1.0775
1701;1.0746
1702;0.9992
1703;0.9992
1704;0.9877
1705;0.9384
1706;0.8804
1707;1.005
1708;0.9645
1709;0.921
1710;0.8573
1711;0.9094
1712;0.9732
1713;0.95
1714;0.9123
1715;0.9297
1716;0.9007
1717;0.9587
1718;1.0021
1719;1.0224
1720;0.9905
1721;0.9848
1722;0.8978
1723;0.8399
1724;0.8775
1725;0.9442
1726;1.0717
1727;0.9007
1728;1.0369
1729;1.0514
1730;0.9732
1731;0.9268
1732;1.034
1733;1.0311
1734;0.8978
1735;0.9326
1736;1.2195
1737;1.2774
1738;1.0485
1739;0.9065
1740;1.0746
1741;1.0224
1742;0.8486
1743;1.0224
1744;1.0311
1745;0.9152
1746;1.1441
1747;1.092
1748;1.0079
1749;1.0427
1750;0.921
1751;0.9123
1752;0.8602
1753;0.9268
1754;0.7645
1755;0.9065
1756;1.0021
1757;1.0021
1758;1.0862
1759;1.0137
1760;0.8457
1761;0.8167
1762;0.808
1763;0.8428
1764;0.8891
1765;0.9963
1766;0.9848
1767;1.0079
1768;1.0746
1769;1.0079
1770;1.0253
1771;1.0137
1772;0.9616
1773;0.9761
1774;0.9732
1775;0.9616
1776;0.9529
1777;0.9819
1778;0.9007
1779;0.9268
1780;0.9848
1781;1.0108
1782;1.0891
1783;1.0166
1784;1.0369
1785;1.0572
1786;1.005
1787;1.0833
1788;0.9326
1789;0.9471
1790;0.892
1791;0.9326
1792;1.034
1793;1.0804
1794;1.0398
1795;0.9761
1796;0.9413
1797;0.9558
1798;1.0369
1799;1.0079
1800;0.9297
1801;0.9326
1802;0.9123
1803;0.979
1804;1.0862
1805;0.8573
1806;0.8862
1807;0.8833
1808;1.0021
1809;1.0253
1810;0.9152
1811;0.8746
1812;0.9355
1813;1.0021
1814;1.034
1815;1.0804
1816;0.9992
1817;0.9036
1818;0.8746
1819;0.9442
1820;1.0398
1821;0.9905
1822;0.9934
1823;1.0398
1824;1.1325
1825;1.0398
1826;1.0978
1827;0.9905
1828;0.9297
1829;0.7761
1830;1.0021
1831;0.8486
1832;1.0282
1833;0.9471
1834;1.0688
1835;1.0021
1836;0.8891
1837;1.0253
1838;0.8833
1839;1.0224
